regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Akmola_Region	Akmola Region	2021-01-18		97	8242	7285							0.0	58.14	50.0	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-01-18		44	3798	3662							0.29	6.43	7.0	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-01-18		406	20347	18484							1.14	101.43	86.0	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-01-18		89	8098	6163							0.57	63.14	7.29	https://www.coronavirus2020.kz/
Atyrau_Region	Atyrau Region	2021-01-18		122	14881	13595							0.43	80.29	81.43	https://www.coronavirus2020.kz/
Bahrain	Bahrain	2021-01-18	2021-01-18T00:00:00.000Z	360	97607	94297	2552701	339	0	258	91	-2	0.57	292.71	276.43	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2021-01-18	2021-01-18T07:00:00.000Z		42			0			-12			4.29		http://www.cdcmoh.gov.kh/
Battambang_Province	Battambang Province	2021-01-18	2021-01-18T07:00:00.000Z		26			0			0			1.57		http://www.cdcmoh.gov.kh/
Belarus	Belarus	2021-01-18	2021-01-16T03:00:00.000Z	1573	223537	206676	4238864						8.0	1619.43	1670.29	http://stopcovid.belta.by/
Cambodia	Cambodia	2021-01-18	2021-01-18T07:00:00.000Z	0	439	385		0	0	0	-13	0	0.0	6.86	2.0	http://www.cdcmoh.gov.kh/
Czech_Republic	Czech Republic	2021-01-18	2021-01-17T05:49:00.000Z	14338	889159	726409	4255943						174.71	8284.86	9843.57	https://onemocneni-aktualne.mzcr.cz/
Earth	Earth	2021-01-18	2021-01-17T23:44:44.062Z	1990855	93016960								11247.0	526172.71	285812.29	https://github.com/yahoo/covid-19-data/blob/master/data-sources.md
East_Kazakhstan_Region	East Kazakhstan Region	2021-01-18		323	19520	19082							0.57	32.29	17.71	https://www.coronavirus2020.kz/
Greenland	Greenland	2021-01-18	2021-01-17T12:00:00.000Z	0	30	29	16504						0.0	0.14	0.14	https://www.sst.dk/
Hungary	Hungary	2021-01-18	2021-01-17T06:43:00.000Z	11341	351828	228615	2953710						99.0	1370.14	4382.71	https://koronavirus.gov.hu/
Jambyl_Region	Jambyl Region	2021-01-18		63	5247	4932							0.14	14.29	7.14	https://www.coronavirus2020.kz/
Kampong_Cham_Province	Kampong Cham Province	2021-01-18	2021-01-18T07:00:00.000Z		16			0			0			0.0		http://www.cdcmoh.gov.kh/
Kampong_Chhnang_Province	Kampong Chhnang Province	2021-01-18	2021-01-18T07:00:00.000Z		3			0			0			0.0		http://www.cdcmoh.gov.kh/
Kampot_Province	Kampot Province	2021-01-18	2021-01-18T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Kandal_Province	Kandal Province	2021-01-18	2021-01-18T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Karaganda_Region	Karaganda Region	2021-01-18		294	12720	11952							0.0	44.14	31.29	https://www.coronavirus2020.kz/
Kazakhstan	Kazakhstan	2021-01-18		2349	168096	153035							4.29	725.29	564.71	https://www.coronavirus2020.kz/
Kep_Province	Kep Province	2021-01-18	2021-01-18T07:00:00.000Z		4			0			0			0.0		http://www.cdcmoh.gov.kh/
Koh_Kong_Province	Koh Kong Province	2021-01-18	2021-01-18T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Kostanay_Region	Kostanay Region	2021-01-18		36	8597	7627							0.14	61.29	40.86	https://www.coronavirus2020.kz/
Kuwait	Kuwait	2021-01-18		947	157777	151142							0.57	494.71	305.0	https://corona.e.gov.kw/
Kyzylorda_Region	Kyzylorda Region	2021-01-18		15	3483	3381							0.0	5.71	2.86	https://www.coronavirus2020.kz/
