regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-04-03		146	1563	116	11890	66	13	3	5	3	11.14	78.0	13.14	http://www.salute.gov.it/
Alabama	Alabama	2020-04-03		20	1529			259	0		95	-3	2.43	127.14		https://covid19.alabama.gov/
Alaska	Alaska	2020-04-03		6	160			11	0		3	0	0.43	12.29		http://www.dhss.alaska.gov/
Albemarle_County,_Virginia	Albemarle County, Virginia	2020-04-03		1	26			3	1		1	1	0.14	2.57		http://www.vdh.virginia.gov/
Alexandria,_Virginia	Alexandria, Virginia	2020-04-03	2020-04-03T09:00:00.000Z	0	56											http://www.vdh.virginia.gov/
Alleghany_County,_Virginia	Alleghany County, Virginia	2020-04-03	2020-04-03T09:00:00.000Z	0	2			0	0		-1	0	0.0	0.29		http://www.vdh.virginia.gov/
Amador_County,_California	Amador County, California	2020-04-03	2020-04-02T00:00:00.000Z	0	3											https://www.amadorgov.org/
Amelia_County,_Virginia	Amelia County, Virginia	2020-04-03		1	5			1	0		-1	0	0.14	0.57		http://www.vdh.virginia.gov/
Andalusia	Andalusia	2020-04-03	2020-06-10T19:42:35.000Z	426	7847			494	50		98	17	35.86	510.86		https://www.mscbs.gob.es/
Anderson_County,_Tennessee	Anderson County, Tennessee	2020-04-03			10											https://www.tn.gov/
Antwerp_Province	Antwerp Province	2020-04-03	2020-04-03		2690			186			20			162.57		https://epistat.wiv-isp.be/Covid/
Aosta_Valley	Aosta Valley	2020-04-03		70	719	89	2106	51	7	40	14	3	4.71	38.14	12.43	http://www.salute.gov.it/
Apache_County,_Arizona	Apache County, Arizona	2020-04-03	2020-04-03T12:30:00.000Z		17											https://azdhs.gov/
Apulia	Apulia	2020-04-03		164	2182	69	17924	105	20	0	-26	5	13.57	121.14	5.71	http://www.salute.gov.it/
Aragon	Aragon	2020-04-03	2020-06-10T19:42:35.000Z	251	3078			189	27		0	3	22.57	212.29		https://www.mscbs.gob.es/
Arizona	Arizona	2020-04-03		41	1769			170	9		-16	6	4.0	157.71		https://azdhs.gov/
Arkansas	Arkansas	2020-04-03		12	738			55	0		-4	-2	1.29	50.29		https://www.healthy.arkansas.gov/
Arlington_County,_Virginia	Arlington County, Virginia	2020-04-03		5	135			7	1		-2	0	0.71	10.29		http://www.vdh.virginia.gov/
Ashland_County,_Wisconsin	Ashland County, Wisconsin	2020-04-03		0	1											https://www.dhs.wisconsin.gov/
Ashtabula_County,_Ohio	Ashtabula County, Ohio	2020-04-03	2020-04-03T14:00:00.000Z	0	9			1	0		-1	0	0.0	0.57		https://coronavirus.ohio.gov/
Asturias	Asturias	2020-04-03	2020-06-10T19:42:35.000Z	83	1573			69	3		0	-1	5.57	76.57		https://www.mscbs.gob.es/
Atchison_County,_Kansas	Atchison County, Kansas	2020-04-03	2020-04-03T12:00:00.000Z		1			0			0			0.11		https://www.coronavirus.kdheks.gov
Augusta_County,_Virginia	Augusta County, Virginia	2020-04-03	2020-04-03T09:00:00.000Z	0	4			2	0		1	0	0.0	0.57		http://www.vdh.virginia.gov/
Aurora_County,_South_Dakota	Aurora County, South Dakota	2020-04-03	2020-04-03T13:21:00.000Z		1			0			0			0.0		https://doh.sd.gov/
Austin_County,_Texas	Austin County, Texas	2020-04-03			4											https://www.dshs.state.tx.us/
Autauga_County,_Alabama	Autauga County, Alabama	2020-04-03			12			2			2					https://covid19.alabama.gov/
Auvergne-Rh%C3%B4ne-Alpes	Auvergne-Rhône-Alpes	2020-04-03		448		1537			44	163		-11	40.43		133.0	https://www.santepubliquefrance.fr/
Balearic_Islands	Balearic Islands	2020-04-03	2020-06-10T19:42:35.000Z	71	1271			14	2		-39	-9	6.43	58.43		https://www.mscbs.gob.es/
Bannock_County,_Idaho	Bannock County, Idaho	2020-04-03	2020-04-03T18:00:00.000Z	0	5			1	0		1	0	0.0	0.14		https://coronavirus.idaho.gov/
Barber_County,_Kansas	Barber County, Kansas	2020-04-03	2020-04-03T12:00:00.000Z		0			0			0			0.0		https://www.coronavirus.kdheks.gov
Barnstable_County,_Massachusetts	Barnstable County, Massachusetts	2020-04-03	2020-04-03T16:00:00.000Z		314			31			3			30.57		https://www.mass.gov/
Basilicata	Basilicata	2020-04-03		11	261	3	2622	15	1	0	6	0	1.14	15.71	0.29	http://www.salute.gov.it/
Basque_Country_(autonomous_community)	Basque Country (autonomous community)	2020-04-03	2020-06-10T19:42:35.000Z	477	8187			360	33		-150	1	33.71	435.86		https://www.mscbs.gob.es/
Bath_and_North_East_Somerset	Bath and North East Somerset	2020-04-03			65			4			0			3.75		https://www.gov.uk/
Bedford_County,_Virginia	Bedford County, Virginia	2020-04-03	2020-04-03T09:00:00.000Z	0	3											http://www.vdh.virginia.gov/
Belmont_County,_Ohio	Belmont County, Ohio	2020-04-03	2020-04-03T14:00:00.000Z	0	13			1	0		0	0	0.0	1.0		https://coronavirus.ohio.gov/
Bennington_County,_Vermont	Bennington County, Vermont	2020-04-03	2020-04-03T13:00:00.000Z		19											https://www.healthvermont.gov/
Benson_County,_North_Dakota	Benson County, North Dakota	2020-04-03	2020-04-03T10:00:00.000Z		0											https://www.health.nd.gov/
Berkshire_County,_Massachusetts	Berkshire County, Massachusetts	2020-04-03	2020-04-03T16:00:00.000Z		240			27			-3			19.29		https://www.mass.gov/
Birmingham	Birmingham	2020-04-03			1357			81			-21			104.71		https://www.gov.uk/
Blackburn_with_Darwen	Blackburn with Darwen	2020-04-03			75			9			-3			8.14		https://www.gov.uk/
Blackpool	Blackpool	2020-04-03			74			7			-11			8.14		https://www.gov.uk/
Bonner_County,_Idaho	Bonner County, Idaho	2020-04-03	2020-04-03T18:00:00.000Z	0	2											https://coronavirus.idaho.gov/
Borough_of_Bedford	Borough of Bedford	2020-04-03			134			20			8			10.29		https://www.gov.uk/
Borough_of_Darlington	Borough of Darlington	2020-04-03			44			6			1			4.29		https://www.gov.uk/
Borough_of_Halton	Borough of Halton	2020-04-03			96			18			4			10.14		https://www.gov.uk/
Borough_of_Hartlepool	Borough of Hartlepool	2020-04-03			31			6			4			3.29		https://www.gov.uk/
Borough_of_Milton_Keynes	Borough of Milton Keynes	2020-04-03			187			12			0			12.71		https://www.gov.uk/
Borough_of_Stockton-on-Tees	Borough of Stockton-on-Tees	2020-04-03			114			16			3			11.43		https://www.gov.uk/
Borough_of_Swindon	Borough of Swindon	2020-04-03			73			7			-5			6.14		https://www.gov.uk/
Borough_of_Wokingham	Borough of Wokingham	2020-04-03			113			10			6			10.0		https://www.gov.uk/
Botetourt_County,_Virginia	Botetourt County, Virginia	2020-04-03		1	8			0	0		-2	0	0.14	1.0		http://www.vdh.virginia.gov/
Bourbon_County,_Kansas	Bourbon County, Kansas	2020-04-03	2020-04-03T12:00:00.000Z		3			0			0			0.25		https://www.coronavirus.kdheks.gov
Bourgogne-Franche-Comt%C3%A9	Bourgogne-Franche-Comté	2020-04-03		303		835			32	89		-9	23.43		57.57	https://www.santepubliquefrance.fr/
Bournemouth,_Christchurch_and_Poole	Bournemouth, Christchurch and Poole	2020-04-03			115			11			-1			10.0		https://www.gov.uk/
Bowman_County,_North_Dakota	Bowman County, North Dakota	2020-04-03	2020-04-03T10:00:00.000Z		0											https://www.health.nd.gov/
Boyd_County,_Nebraska	Boyd County, Nebraska	2020-04-03														http://dhhs.ne.gov/
Bracknell_Forest	Bracknell Forest	2020-04-03			70			10			7			6.29		https://www.gov.uk/
Bradley_County,_Tennessee	Bradley County, Tennessee	2020-04-03			21											https://www.tn.gov/
Braxton_County,_West_Virginia	Braxton County, West Virginia	2020-04-03	2020-04-03T10:00:00.000Z		0			0			0					https://dhhr.wv.gov/
Brighton_and_Hove	Brighton and Hove	2020-04-03			139			11			-1			10.14		https://www.gov.uk/
Bristol	Bristol	2020-04-03			203			20			5			15.57		https://www.gov.uk/
Bristol,_Virginia	Bristol, Virginia	2020-04-03	2020-04-03T09:00:00.000Z	0	1											http://www.vdh.virginia.gov/
Brittany_(administrative_region)	Brittany (administrative region)	2020-04-03		69		245			6	18		-2	5.0		16.29	https://www.santepubliquefrance.fr/
Brookings_County,_South_Dakota	Brookings County, South Dakota	2020-04-03	2020-04-03T13:21:00.000Z		2											https://doh.sd.gov/
Broome_County,_New_York	Broome County, New York	2020-04-03	2020-04-03T05:30:00.000Z		56			10			6			5.43		https://coronavirus.health.ny.gov/
Brown_County,_Ohio	Brown County, Ohio	2020-04-03	2020-04-03T14:00:00.000Z	1	2			0	0		0	0	0.14	0.29		https://coronavirus.ohio.gov/
Brown_County,_South_Dakota	Brown County, South Dakota	2020-04-03	2020-04-03T13:21:00.000Z		7											https://doh.sd.gov/
Brown_County,_Wisconsin	Brown County, Wisconsin	2020-04-03		0	24											https://www.dhs.wisconsin.gov/
Brule_County,_South_Dakota	Brule County, South Dakota	2020-04-03	2020-04-03T13:21:00.000Z		0											https://doh.sd.gov/
Brussels	Brussels	2020-04-03	2020-04-03		2329			167			12			146.29		https://epistat.wiv-isp.be/Covid/
Buckinghamshire	Buckinghamshire	2020-04-03			323			24			-8			22.71		https://www.gov.uk/
Bucks_County,_Pennsylvania	Bucks County, Pennsylvania	2020-04-03		8	446											https://www.health.pa.gov/
Butler_County,_Kansas	Butler County, Kansas	2020-04-03	2020-04-03T12:00:00.000Z		7											https://www.coronavirus.kdheks.gov
Butte_County,_California	Butte County, California	2020-04-03	2020-04-03T19:00:00.000Z	0	11											http://www.buttecounty.net/
Butte_County,_Idaho	Butte County, Idaho	2020-04-03	2020-04-03T18:00:00.000Z	0	0			0	0		0	0		0.0		https://coronavirus.idaho.gov/
Butte_County,_South_Dakota	Butte County, South Dakota	2020-04-03	2020-04-03T13:21:00.000Z		0											https://doh.sd.gov/
Calabria	Calabria	2020-04-03		45	733	26	11608	42	4	3	20	1	3.86	34.14	2.71	http://www.salute.gov.it/
Calaveras_County,_California	Calaveras County, California	2020-04-03	2020-04-03T14:00:00.000Z	0	4											https://covid19.calaverasgov.us/
Calderdale	Calderdale	2020-04-03			86			12			1			8.57		https://www.gov.uk/
Caldwell_County,_Texas	Caldwell County, Texas	2020-04-03			2											https://www.dshs.state.tx.us/
