regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-04-11		206	2120	190	19441	106	8	9	23	4	7.57	70.29	10.14	http://www.salute.gov.it/
Accomack_County,_Virginia	Accomack County, Virginia	2020-04-11		1	15			3	0		2	-1	0.14	1.0		http://www.vdh.virginia.gov/
Adams_County,_Idaho	Adams County, Idaho	2020-04-11	2020-04-11T17:00:00.000Z	0	1											https://coronavirus.idaho.gov/
Adams_County,_Mississippi	Adams County, Mississippi	2020-04-11	2020-04-11T05:00:00.000Z	1	49											https://msdh.ms.gov/
Adams_County,_Nebraska	Adams County, Nebraska	2020-04-11			45											http://dhhs.ne.gov/
Alameda_County,_California	Alameda County, California	2020-04-11	2020-04-11T00:00:00.000Z	29	825			30	2		-29	0	2.0	37.29		http://www.acphd.org/
Alaska	Alaska	2020-04-11		9	257			11	0		0	0	0.43	12.29		http://www.dhss.alaska.gov/
Albany_County,_New_York	Albany County, New York	2020-04-11	2020-04-11T14:00:00.000Z	16	446		5124	20	2		20	0		20.14		https://coronavirus.health.ny.gov/
Albany_County,_Wyoming	Albany County, Wyoming	2020-04-11	2020-04-11T21:00:00.000Z		5									0.2		https://health.wyo.gov/
Albemarle_County,_Virginia	Albemarle County, Virginia	2020-04-11		2	46			3	0		3	0	0.14	2.71		http://www.vdh.virginia.gov/
Algeria	Algeria	2020-04-11	2020-04-10T00:00:00.000Z	256	1761	405		95		58	95	-9	21.57	84.29		http://covid19.sante.gov.dz/
Allen_County,_Indiana	Allen County, Indiana	2020-04-11	2020-04-11T10:00:00.000Z	10	136		745									https://coronavirus.in.gov/
Allen_County,_Ohio	Allen County, Ohio	2020-04-11	2020-04-11T14:00:00.000Z	1	27											https://coronavirus.ohio.gov/
Allendale_County,_South_Carolina	Allendale County, South Carolina	2020-04-11			4											https://www.scdhec.gov/
Alpine_County,_California	Alpine County, California	2020-04-11	2020-04-09T16:54:00.000Z	0	2											https://www.alpinecountyca.gov/
Amelia_County,_Virginia	Amelia County, Virginia	2020-04-11		1	9			0	0		-1	0	0.0	0.43		http://www.vdh.virginia.gov/
Andalusia	Andalusia	2020-04-11	2020-06-10T19:42:35.000Z	799	9976			294	62		94	16	47.0	242.43		https://www.mscbs.gob.es/
Anderson_County,_Kansas	Anderson County, Kansas	2020-04-11	2020-04-11T11:00:00.000Z		1			1			1			0.14		https://www.coronavirus.kdheks.gov
Antwerp_Province	Antwerp Province	2020-04-11	2020-04-11		4177			93			-171			197.0		https://epistat.wiv-isp.be/Covid/
Aosta_Valley	Aosta Valley	2020-04-11		107	902	205	3464	23	0	35	12	-2	3.57	22.0	14.14	http://www.salute.gov.it/
Apache_County,_Arizona	Apache County, Arizona	2020-04-11	2020-04-11T00:00:00.000Z		66		851									https://azdhs.gov/
Apulia	Apulia	2020-04-11		253	2904	249	29463	95	15	14	2	2	11.43	94.86	22.14	http://www.salute.gov.it/
Aragon	Aragon	2020-04-11	2020-06-10T19:42:35.000Z	450	4070			101	25		-37	9	25.71	119.71		https://www.mscbs.gob.es/
Arlington_County,_Virginia	Arlington County, Virginia	2020-04-11		10	349			37	0		5	-3	0.57	28.43		http://www.vdh.virginia.gov/
Armenia	Armenia	2020-04-11	2020-04-11T23:00:00.000Z	13	967	173	6484	30		24	14	0	0.86	33.0		https://ncdc.am/
Ashland_County,_Ohio	Ashland County, Ohio	2020-04-11	2020-04-11T14:00:00.000Z	0	5											https://coronavirus.ohio.gov/
Ashland_County,_Wisconsin	Ashland County, Wisconsin	2020-04-11			1											https://www.dhs.wisconsin.gov/
Ashtabula_County,_Ohio	Ashtabula County, Ohio	2020-04-11	2020-04-11T14:00:00.000Z	0	24			5	0		5	0	0.0	1.86		https://coronavirus.ohio.gov/
