regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-03-05		0	8	0	96	1	0	0	0	0	0.0	1.0	0.0	http://www.salute.gov.it/
Andalusia	Andalusia	2020-03-05	2020-06-10T19:42:35.000Z		21			9			9			2.14		https://www.mscbs.gob.es/
Antwerp_Province	Antwerp Province	2020-03-05	2020-03-05		24			11			5					https://epistat.wiv-isp.be/Covid/
Aosta_Valley	Aosta Valley	2020-03-05		0	2	0	21	2	0	0	2	0	0.0	0.29	0.0	http://www.salute.gov.it/
Apulia	Apulia	2020-03-05		1	14	1	359	5	0	0	2	-1	0.14	1.86	0.14	http://www.salute.gov.it/
Aragon	Aragon	2020-03-05	2020-06-10T19:42:35.000Z		1			0			-1			0.14		https://www.mscbs.gob.es/
Asturias	Asturias	2020-03-05	2020-06-10T19:42:35.000Z	0	4			0	0		-2	0		0.57		https://www.mscbs.gob.es/
Balearic_Islands	Balearic Islands	2020-03-05	2020-06-10T19:42:35.000Z		6			0			-1			0.71		https://www.mscbs.gob.es/
Basilicata	Basilicata	2020-03-05		0	1	0	54	0	0	0	0	0	0.0	0.14	0.0	http://www.salute.gov.it/
Basque_Country_(autonomous_community)	Basque Country (autonomous community)	2020-03-05	2020-06-10T19:42:35.000Z		45			28			28			6.43		https://www.mscbs.gob.es/
Birmingham	Birmingham	2020-03-05			3			1			0					https://www.gov.uk/
Borough_of_Wokingham	Borough of Wokingham	2020-03-05			3			1			0					https://www.gov.uk/
Bournemouth,_Christchurch_and_Poole	Bournemouth, Christchurch and Poole	2020-03-05			2			2								https://www.gov.uk/
Brussels	Brussels	2020-03-05	2020-03-05		19			2			-3					https://epistat.wiv-isp.be/Covid/
Calabria	Calabria	2020-03-05		0	2	0	53	1	0	0	1	0	0.0	0.29	0.0	http://www.salute.gov.it/
Cambs,_Germany	Cambs, Germany	2020-03-05			2			1			0					https://www.gov.uk/
Campania	Campania	2020-03-05		0	45	0	471	14	0	0	13	0	0.0	6.0	0.0	http://www.salute.gov.it/
Canary_Islands	Canary Islands	2020-03-05	2020-06-10T19:42:35.000Z		11			3			2			0.71		https://www.mscbs.gob.es/
Cantabria	Cantabria	2020-03-05	2020-06-10T19:42:35.000Z		10			0			0			1.43		https://www.mscbs.gob.es/
Castile_and_Le%C3%B3n	Castile and León	2020-03-05	2020-06-10T19:42:35.000Z		14			3			3			1.71		https://www.mscbs.gob.es/
Castilla%E2%80%93La_Mancha	Castilla–La Mancha	2020-03-05	2020-06-10T19:42:35.000Z		15			2			1			2.14		https://www.mscbs.gob.es/
Catalonia	Catalonia	2020-03-05	2020-06-10T19:42:35.000Z		24			0			-9			3.0		https://www.mscbs.gob.es/
Ceuta	Ceuta	2020-03-05	2020-06-10T19:42:35.000Z		0			0			0			0.0		https://www.mscbs.gob.es/
City_of_Westminster	City of Westminster	2020-03-05			4			1			0					https://www.gov.uk/
Community_of_Madrid	Community of Madrid	2020-03-05	2020-06-10T19:42:35.000Z		311			112			55			43.0		https://www.mscbs.gob.es/
Cornwall	Cornwall	2020-03-05			3			1			0					https://www.gov.uk/
County_Carlow	County Carlow	2020-03-05			0			0			0					https://www.gov.ie/
County_Cavan	County Cavan	2020-03-05			0			0			0					https://www.gov.ie/
County_Clare	County Clare	2020-03-05			0			0			0					https://www.gov.ie/
County_Cork	County Cork	2020-03-05			0			0			0					https://www.gov.ie/
County_Donegal	County Donegal	2020-03-05			0			0			0					https://www.gov.ie/
County_Dublin	County Dublin	2020-03-05			0			0			0					https://www.gov.ie/
County_Galway	County Galway	2020-03-05			0			0			0					https://www.gov.ie/
County_Kerry	County Kerry	2020-03-05			0			0			0					https://www.gov.ie/
County_Kildare	County Kildare	2020-03-05			0			0			0					https://www.gov.ie/
County_Kilkenny	County Kilkenny	2020-03-05			0			0			0					https://www.gov.ie/
County_Laois	County Laois	2020-03-05			0			0			0					https://www.gov.ie/
County_Leitrim	County Leitrim	2020-03-05			0			0			0					https://www.gov.ie/
County_Limerick	County Limerick	2020-03-05			0			0			0					https://www.gov.ie/
County_Longford	County Longford	2020-03-05			0			0			0					https://www.gov.ie/
County_Louth	County Louth	2020-03-05			0			0			0					https://www.gov.ie/
County_Mayo	County Mayo	2020-03-05			0			0			0					https://www.gov.ie/
County_Meath	County Meath	2020-03-05			0			0			0					https://www.gov.ie/
County_Monaghan	County Monaghan	2020-03-05			0			0			0					https://www.gov.ie/
County_Offaly	County Offaly	2020-03-05			0			0			0					https://www.gov.ie/
County_Roscommon	County Roscommon	2020-03-05			0			0			0					https://www.gov.ie/
County_Sligo	County Sligo	2020-03-05			0			0			0					https://www.gov.ie/
County_Tipperary	County Tipperary	2020-03-05			0			0			0					https://www.gov.ie/
County_Waterford	County Waterford	2020-03-05			0			0			0					https://www.gov.ie/
County_Westmeath	County Westmeath	2020-03-05			0			0			0					https://www.gov.ie/
County_Wexford	County Wexford	2020-03-05			0			0			0					https://www.gov.ie/
County_Wicklow	County Wicklow	2020-03-05			0			0			0					https://www.gov.ie/
Coventry	Coventry	2020-03-05			1			1								https://www.gov.uk/
