5c520b852c5d7c99a71f1635ae84e1d2	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	North Carolina	2020-03-28	5	1020			0				
3971735868c1886348955beb9c7d72bd	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	North Dakota	2020-03-28	1	94			0				
4ec96adb9cc39333f3d2024b28f2503f	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Ohio	2020-03-28	25	1406			0				
92aec0ba411203aa3a57aec94b108ed6	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Oklahoma	2020-03-28	15	377			0				
da4d1129a255f83fb03bf32fde034ecc	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Oregon	2020-03-28	13	479			0				
9ac31dfb3a2f5b994f4009eb0a3c0949	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Pennsylvania	2020-03-28	34	2845			0				
988e1885f34fc9058049b872a11236c5	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Rhode Island	2020-03-28	2	239			0				
aeeb87d118446317ff4f4d5e8d19283f	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	South Carolina	2020-03-28	15	660			0				
9b0faa6c816be68592b17dae38fd88b3	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	South Dakota	2020-03-28	1	68			0				
a5c53b081bf565526eb3779db999becf	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Tennessee	2020-03-28	7	1511			0				
86871c416a7dbed7e5cc229d143d8d82	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Texas	2020-03-28	30	2455			0				
6a382f5bfa3db109c81ec4adbf70ff26	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Utah	2020-03-28	1	602			0				
de30bd840230da1493819f803aff6e9e	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Vermont	2020-03-28	12	211			0				
c8b287075ce4f11c834d2a0ada967ddc	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Virginia	2020-03-28	13	740			0				
11d9591c9feee10969173c347e551a9a	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Washington	2020-03-28	188	4030			0				
40165c0d1d578a7bbded085c5def3f48	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	West Virginia	2020-03-28	0	96			0				
5aeb407b7ca7f3fe0dc50003b1e0712f	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Wisconsin	2020-03-28	17	1055			0				
823ee6401883db6f9e5865f51c77d97c	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Wyoming	2020-03-28	0	82			0				
be3dc299d3d698b4e6b711c4967a50f4	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Apache County, Arizona	2020-03-28T00:00:00		13							
babf30b880d60ea77232a9f56e0ec05a	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Cochise County, Arizona	2020-03-28T00:00:00		3							
c0e0d64a3f55dfa8dd1631588de0b4b0	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Coconino County, Arizona	2020-03-28T00:00:00		56							
8201faf840312663c854628a89da33e0	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Gila County, Arizona	2020-03-28T00:00:00		1							
0d885db6efbead8296572310ea842e95	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Graham County, Arizona	2020-03-28T00:00:00		2							
33eb4a4dcbf0e9682a75465ff4ab2db6	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Greenlee County, Arizona	2020-03-28T00:00:00		0							
8fd8c12bc0dd731acb9b281de5e971e0	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	La Paz County, Arizona	2020-03-28T00:00:00		2							
7016332255d5a5117d206a1634189c44	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Maricopa County, Arizona	2020-03-28T00:00:00		454							
66d39329baa3fc28d0ee86ee9d5a6b90	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Mohave County, Arizona	2020-03-28T00:00:00		5							
867660c656bd489d8c2e03a69c5165c3	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Navajo County, Arizona	2020-03-28T00:00:00		57							
2e966191a5f2071c64f3c2695c019723	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Pima County, Arizona	2020-03-28T00:00:00		120							
