regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Acre_(state)	Acre (state)	2021-02-02	2021-02-01T22:00:00.000Z	873	48820								2.43	292.29		https://covid.saude.gov.br/
Adygea	Adygea	2021-02-02	2021-02-01T08:00:00.000Z	119	13082	11204		47			0		0.71	40.86	49.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2021-02-02	2021-02-01T12:00:00.000Z		1498									9.43		https://www.fhi.no/
Akmola_Region	Akmola Region	2021-02-02		101	11159	8592							0.0	203.71	103.0	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-02-02		50	3958	3794							0.0	8.57	9.14	https://www.coronavirus2020.kz/
Alagoas	Alagoas	2021-02-02	2021-02-01T22:00:00.000Z	2754	118220								7.57	405.29		https://covid.saude.gov.br/
Almaty	Almaty	2021-02-02		429	22215	20460							0.0	115.29	139.0	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-02-02		108	9362	7240							0.0	71.43	98.86	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-02-02	2021-02-01T08:00:00.000Z	1199	39184	35210		180			0		9.57	157.14	113.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-02-02	2021-02-01T08:00:00.000Z	134	15461	14302		34			0		0.86	41.0	30.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amazonas_(Brazilian_state)	Amazonas (Brazilian state)	2021-02-02	2021-02-01T22:00:00.000Z	8266	268717								120.29	2036.71		https://covid.saude.gov.br/
Amstetten_District	Amstetten District	2021-02-02	2021-02-01T21:00:00.000Z	117	7065	6712							0.43	15.29	23.71	https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2021-02-02	2021-02-01T08:00:00.000Z	140	19564	17857		83			0		0.71	76.14	92.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Antofagasta_Region	Antofagasta Region	2021-02-02	2021-02-01T04:00:00.000Z	659	31724	29285							4.86	233.71	239.29	https://www.minsal.cl/
Appling_County,_Georgia	Appling County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	53	2012								0.29	8.71		https://dph.georgia.gov/
Araucanía_Region	Araucanía Region	2021-02-02	2021-02-01T04:00:00.000Z	412	32194	30120							4.14	264.71	263.71	https://www.minsal.cl/
Arica_y_Parinacota_Region	Arica y Parinacota Region	2021-02-02	2021-02-01T04:00:00.000Z	256	13066	12092							0.71	83.71	67.43	https://www.minsal.cl/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-02-02	2021-02-01T08:00:00.000Z	475	51465	44016		242			0		2.43	207.43	246.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2021-02-02	2021-02-01T08:00:00.000Z	486	24630	15307		169			0		2.29	146.29	73.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atacama_Region	Atacama Region	2021-02-02	2021-02-01T04:00:00.000Z	129	10306	9709							0.86	69.43	54.0	https://www.minsal.cl/
Atkinson_County,_Georgia	Atkinson County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	14	941								0.14	3.0		https://dph.georgia.gov/
Atyrau_Region	Atyrau Region	2021-02-02		127	16144	14893							0.0	66.0	93.86	https://www.coronavirus2020.kz/
Austria	Austria	2021-02-02	2021-02-01T21:00:00.000Z	7710	411921	383153	9355779						35.43	1142.57	1327.43	https://info.gesundheitsministerium.at/
Aysén_Region	Aysén Region	2021-02-02	2021-02-01T04:00:00.000Z	20	2529	2309							0.29	22.71	25.71	https://www.minsal.cl/
Bacon_County,_Georgia	Bacon County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	31	1310								0.14	2.86		https://dph.georgia.gov/
Baden_District,_Austria	Baden District, Austria	2021-02-02	2021-02-01T21:00:00.000Z	83	5367	4958							0.29	19.14	25.29	https://info.gesundheitsministerium.at/
Bahia	Bahia	2021-02-02	2021-02-01T22:00:00.000Z	10136	589234								30.86	2734.57		https://covid.saude.gov.br/
Bahrain	Bahrain	2021-02-02	2021-02-02T00:00:00.000Z	376	103582	99000	2725477	525	0	401	94	-1	0.86	478.86	319.86	https://www.moh.gov.bh/COVID19
Baker_County,_Georgia	Baker County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	6	208								0.0	0.29		https://dph.georgia.gov/
Baldwin_County,_Georgia	Baldwin County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	94	3967								0.71	16.43		https://dph.georgia.gov/
Banks_County,_Georgia	Banks County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	29	1558								0.43	4.86		https://dph.georgia.gov/
Banteay_Meanchey_Province	Banteay Meanchey Province	2021-02-02	2021-02-02T07:00:00.000Z		56			0			0			0.14		http://www.cdcmoh.gov.kh/
Barrow_County,_Georgia	Barrow County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	95	8069								1.0	48.43		https://dph.georgia.gov/
Bartow_County,_Georgia	Bartow County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	167	11292								1.14	77.71		https://dph.georgia.gov/
Bashkortostan	Bashkortostan	2021-02-02	2021-02-01T08:00:00.000Z	188	24412	18441		165			0		1.57	143.14	121.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Battambang_Province	Battambang Province	2021-02-02	2021-02-02T07:00:00.000Z		26			0			0			0.0		http://www.cdcmoh.gov.kh/
Belarus	Belarus	2021-02-02	2021-02-01T03:00:00.000Z	1728	249295	236516	4482299						8.57	1401.86	1655.86	http://stopcovid.belta.by/
Belgorod_Oblast	Belgorod Oblast	2021-02-02	2021-02-01T08:00:00.000Z	375	27620	24920		169			0		4.0	147.71	116.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Ben_Hill_County,_Georgia	Ben Hill County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	66	1961								0.57	5.86		https://dph.georgia.gov/
Berrien_County,_Georgia	Berrien County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	35	1534								0.0	8.14		https://dph.georgia.gov/
Bibb_County,_Georgia	Bibb County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	326	13328								1.57	51.0		https://dph.georgia.gov/
Biobío_Region	Biobío Region	2021-02-02	2021-02-01T04:00:00.000Z	1073	61436	57605							9.0	356.43	380.0	https://www.minsal.cl/
Bleckley_County,_Georgia	Bleckley County, Georgia	2021-02-02	2021-02-01T18:50:10.000Z	43	1316								0.43	5.0		https://dph.georgia.gov/
