regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abrantes	Abrantes	2020-04-23	2020-04-22T23:00:00.000Z		7			0			0			0.29		https://covid19.min-saude.pt/
Abruzzo	Abruzzo	2020-04-23		280	2785	405	31187	52	4	56	-14	-1	5.29	62.71	21.71	http://www.salute.gov.it/
Acre_(state)	Acre (state)	2020-04-23	2020-04-23T20:00:00.000Z	10	227			64	4		64	4				https://covid.saude.gov.br/
Adair_County,_Oklahoma	Adair County, Oklahoma	2020-04-23	2020-04-23T00:00:00.000Z	3	50	23		1	0	1	-1	0	0.0	3.0		https://coronavirus.health.ok.gov/
Adams_County,_Pennsylvania	Adams County, Pennsylvania	2020-04-23	2020-04-23T16:45:00.000Z	1	95		1381									https://www.health.pa.gov/
Adams_County,_Wisconsin	Adams County, Wisconsin	2020-04-23	2020-04-23T06:00:00.000Z	1	4			0	0		0	0	0.0	0.14		https://www.dhs.wisconsin.gov/
Agder	Agder	2020-04-23	2020-04-23T11:00:00.000Z		312			9			0			6.29		https://www.fhi.no/
Aiken_County,_South_Carolina	Aiken County, South Carolina	2020-04-23		5	84											https://www.scdhec.gov/
Alagoas	Alagoas	2020-04-23	2020-04-23T20:00:00.000Z	22	324			165	7		165	7				https://covid.saude.gov.br/
Alamosa_County,_Colorado	Alamosa County, Colorado	2020-04-23		2	9											https://covid19.colorado.gov/
Alaska	Alaska	2020-04-23	2020-04-23T09:00:00.000Z	9	337	209										http://www.dhss.alaska.gov/
Albergaria-a-Velha	Albergaria-a-Velha	2020-04-23	2020-04-22T23:00:00.000Z		61			3			3			0.71		https://covid19.min-saude.pt/
Alberta	Alberta	2020-04-23	2020-04-23T15:00:00.000Z	67	3720	1357	112562	319	1	47	13	-4	2.43	223.14		https://www.canada.ca/
Albufeira	Albufeira	2020-04-23	2020-04-22T23:00:00.000Z		68			-4			-5			0.86		https://covid19.min-saude.pt/
Alcanena	Alcanena	2020-04-23	2020-04-22T23:00:00.000Z		5			0			0			-0.14		https://covid19.min-saude.pt/
Alcochete	Alcochete	2020-04-23	2020-04-22T23:00:00.000Z		14			1			1			0.43		https://covid19.min-saude.pt/
Alenquer,_Portugal	Alenquer, Portugal	2020-04-23	2020-04-22T23:00:00.000Z		16			0			0			0.0		https://covid19.min-saude.pt/
Allegan_County,_Michigan	Allegan County, Michigan	2020-04-23	2020-04-23T19:00:00.000Z		56											https://www.michigan.gov/
Allegany_County,_Maryland	Allegany County, Maryland	2020-04-23		3	77											https://coronavirus.maryland.gov/
Alleghany_County,_Virginia	Alleghany County, Virginia	2020-04-23	2020-04-23T10:00:00.000Z	0	5			0	0		0	0	0.0	0.14		http://www.vdh.virginia.gov/
Allen_County,_Indiana	Allen County, Indiana	2020-04-23	2020-04-23T12:00:00.000Z	23	387		2703									https://coronavirus.in.gov/
Almada	Almada	2020-04-23	2020-04-22T23:00:00.000Z		166			6			6			2.43		https://covid19.min-saude.pt/
Almeida,_Portugal	Almeida, Portugal	2020-04-23	2020-04-22T23:00:00.000Z		6			0			0			0.0		https://covid19.min-saude.pt/
Almeirim	Almeirim	2020-04-23	2020-04-22T23:00:00.000Z		13			0			0			0.0		https://covid19.min-saude.pt/
Amadora	Amadora	2020-04-23	2020-04-22T23:00:00.000Z		251			10			10			6.57		https://covid19.min-saude.pt/
