regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-03-16		4	176	7	1533	39	1	1	14	0	0.57	20.86	1.0	http://www.salute.gov.it/
Adams_County,_Indiana	Adams County, Indiana	2020-03-16		0	1		8	0	0		0	0	0.0	0.14		https://coronavirus.in.gov/
Afghanistan	Afghanistan	2020-03-16		0	25			5	0	0	-1	0	0.0	2.43		https://www.who.int/
Alabama	Alabama	2020-03-16		0	29			6	0		6	0				https://covid19.alabama.gov/
Albania	Albania	2020-03-16		1	55			9	0	0	5	0	0.14	7.0		https://www.who.int/
Alcona_County,_Michigan	Alcona County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Alger_County,_Michigan	Alger County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Algeria	Algeria	2020-03-16		4	53			0	2	2	-12	2	0.57	4.14		https://www.who.int/
Allegan_County,_Michigan	Allegan County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	1			0	0	0	-1	0	0.0	0.14		https://www.michigan.gov/
Allen_County,_Indiana	Allen County, Indiana	2020-03-16		0	0		47	0	0		0	0	0.0	0.0		https://coronavirus.in.gov/
Alpena_County,_Michigan	Alpena County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Andalusia	Andalusia	2020-03-16	2020-11-18T10:35:44.000Z	11	683			129	4		12	3	1.57	87.43		https://www.mscbs.gob.es/
Andorra	Andorra	2020-03-16	2020-11-18T11:42:26.000Z	0	5			3	0	0	3	0	0.0	0.57		https://www.ecdc.europa.eu/
Antigua_and_Barbuda	Antigua and Barbuda	2020-03-16		0	5			0	0		0	0				https://www.who.int/
Antrim_County,_Michigan	Antrim County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	2			2	0	0	2	0	0.0	0.29		https://www.michigan.gov/
Antwerp_Province	Antwerp Province	2020-03-16	2020-03-16		266			46			22			29.43		https://epistat.wiv-isp.be/Covid/
Aosta_Valley	Aosta Valley	2020-03-16		2	105	0	287	48	1	0	33	1	0.29	12.86	0.0	http://www.salute.gov.it/
Apulia	Apulia	2020-03-16		16	230	2	2017	0	0	0	-64	-8	1.86	25.71	0.14	http://www.salute.gov.it/
Aragon	Aragon	2020-03-16	2020-11-18T10:35:44.000Z	12	207			60	1		34	-3	1.14	25.29		https://www.mscbs.gob.es/
Arenac_County,_Michigan	Arenac County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Argentina	Argentina	2020-03-16		2	69			9	0	0	-2	0	0.14	7.57		https://www.who.int/
Arizona	Arizona	2020-03-16		0	18			5	0		5	0				https://azdhs.gov/
Arkansas	Arkansas	2020-03-16		0	22			7	0		7	0				https://www.healthy.arkansas.gov/
Armenia	Armenia	2020-03-16		0	56			26	0	0	9	0	0.0	7.29		https://www.who.int/
Aruba	Aruba	2020-03-16		0	6											https://www.who.int/
Asturias	Asturias	2020-03-16	2020-11-18T10:35:44.000Z	2	224			64	0		27	0	0.29	29.86		https://www.mscbs.gob.es/
Australia	Australia	2020-03-16		5	340			38	2	2	-63	2	0.29	34.86		https://www.who.int/
Austria	Austria	2020-03-16	2020-11-18T11:42:26.000Z	1	860			205	0	0	54	0	0.14	108.29		https://www.ecdc.europa.eu/
Autonomous_Province_of_Kosovo_and_Metohija	Autonomous Province of Kosovo and Metohija	2020-03-16	2020-11-18T11:42:26.000Z	0	13			8	0	0	5	0				https://www.ecdc.europa.eu/
Azerbaijan	Azerbaijan	2020-03-16		0	25			0	0	0	-2	0	0.0	1.71		https://www.who.int/
Bahrain	Bahrain	2020-03-16		1	225			7	0	0	4	0	0.14	18.0		https://www.who.int/
Balearic_Islands	Balearic Islands	2020-03-16	2020-11-18T10:35:44.000Z	1	92			19	0		-12	0	0.14	11.29		https://www.mscbs.gob.es/
Bangladesh	Bangladesh	2020-03-16		0	12			5	0		5	0	0.0	0.71		https://www.who.int/
Baraga_County,_Michigan	Baraga County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Barry_County,_Michigan	Barry County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	1			0	0	0	0	0	0.0	0.14		https://www.michigan.gov/
Bartholomew_County,_Indiana	Bartholomew County, Indiana	2020-03-16		0	1		4	1	0		1	0	0.0	0.14		https://coronavirus.in.gov/
Basilicata	Basilicata	2020-03-16		0	12	0	230	1	0	0	0	0	0.0	1.0	0.0	http://www.salute.gov.it/
Basque_Country_(autonomous_community)	Basque Country (autonomous community)	2020-03-16	2020-11-18T10:35:44.000Z	36	765			135	13		135	13	4.29	81.43		https://www.mscbs.gob.es/
Bath_and_North_East_Somerset	Bath and North East Somerset	2020-03-16			5			1			1					https://www.gov.uk/
Bay_County,_Michigan	Bay County, Michigan	2020-03-16	2020-10-12T16:00:00.000Z	0	6			1	0	0	0	0	0.0	0.57		https://www.michigan.gov/
Belarus	Belarus	2020-03-16		0	40			15	0	0	15	0	0.0	4.29		https://www.who.int/
