regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Adygea	Adygea	2021-02-18	2021-02-17T08:00:00.000Z	139	13615	11855		26			0		1.0	24.29	30.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Akmola_Region	Akmola Region	2021-02-18		104	12788	11324							0.0	62.57	161.14	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-02-18		50	4112	3938							0.0	9.86	9.0	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-02-18		452	23836	22129							0.0	90.57	76.0	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-02-18		114	10216	9051							0.0	48.29	94.43	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-02-18	2021-02-17T08:00:00.000Z	1396	41949	37533		159			0		10.71	141.57	132.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-02-18	2021-02-17T08:00:00.000Z	143	15954	15469		15			0		0.57	22.29	73.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amur_Oblast	Amur Oblast	2021-02-18	2021-02-17T08:00:00.000Z	154	20511	18914		39			0		0.86	31.86	34.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-02-18	2021-02-17T08:00:00.000Z	567	54961	48980		186			0		4.29	165.86	210.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2021-02-18	2021-02-17T08:00:00.000Z	531	27008	17552		132			0		3.0	118.86	170.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2021-02-18		128	16774	16144							0.0	30.29	53.57	https://www.coronavirus2020.kz/
Bahrain	Bahrain	2021-02-18	2021-02-18T00:00:00.000Z	410	115057	107016	2939902	696	0	604	-75	0	2.57	779.0	613.0	https://www.moh.gov.bh/COVID19
