regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abrantes	Abrantes	2021-01-17	2021-01-17T00:00:00.000Z		285			0			0			10.57		https://covid19.min-saude.pt/
Abruzzo	Abruzzo	2021-01-17		1317	39030	26427	562518				196		5.71	182.43	213.14	http://www.salute.gov.it/
Acre_(state)	Acre (state)	2021-01-17	2021-01-16T22:00:00.000Z	835	44621								1.43	213.43		https://covid.saude.gov.br/
Adygea	Adygea	2021-01-17	2021-01-16T08:10:00.000Z	106	12211	10222		65			0		0.71	59.29	65.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2021-01-17	2021-01-16T12:00:00.000Z		1362									11.0		https://www.fhi.no/
Akmola_Region	Akmola Region	2021-01-17		97	8242	7285							0.0	66.57	57.57	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-01-17		44	3798	3662							0.29	6.43	7.0	https://www.coronavirus2020.kz/
Alagoas	Alagoas	2021-01-17	2021-01-16T22:00:00.000Z	2611	110968								7.14	346.57		https://covid.saude.gov.br/
Albergaria-a-Velha	Albergaria-a-Velha	2021-01-17	2021-01-17T00:00:00.000Z		551			0			0			28.43		https://covid19.min-saude.pt/
Albufeira	Albufeira	2021-01-17	2021-01-17T00:00:00.000Z		506			0			0			31.71		https://covid19.min-saude.pt/
Alcanena	Alcanena	2021-01-17	2021-01-17T00:00:00.000Z		484			0			0			29.0		https://covid19.min-saude.pt/
Alcochete	Alcochete	2021-01-17	2021-01-17T00:00:00.000Z		1021			0			0			47.71		https://covid19.min-saude.pt/
Alenquer,_Portugal	Alenquer, Portugal	2021-01-17	2021-01-17T00:00:00.000Z		379			0			0			-17.86		https://covid19.min-saude.pt/
Almada	Almada	2021-01-17	2021-01-17T00:00:00.000Z		589			0			0			23.0		https://covid19.min-saude.pt/
Almaty	Almaty	2021-01-17		406	20347	18484							1.14	118.57	88.71	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-01-17		89	8098	6163							0.57	72.14	8.0	https://www.coronavirus2020.kz/
Almeida,_Portugal	Almeida, Portugal	2021-01-17	2021-01-17T00:00:00.000Z		172			0			0			7.43		https://covid19.min-saude.pt/
Almeirim	Almeirim	2021-01-17	2021-01-17T00:00:00.000Z		324			0			0			18.43		https://covid19.min-saude.pt/
Altai_Krai	Altai Krai	2021-01-17	2021-01-16T08:10:00.000Z	1030	36150	33281		200			0		8.86	169.71	132.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-01-17	2021-01-16T08:10:00.000Z	116	14660	13569		80			0		1.14	53.0	38.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amadora	Amadora	2021-01-17	2021-01-17T00:00:00.000Z		536			0			0			21.71		https://covid19.min-saude.pt/
Amarante,_Portugal	Amarante, Portugal	2021-01-17	2021-01-17T00:00:00.000Z		707			0			0			12.43		https://covid19.min-saude.pt/
