regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Afghanistan	Afghanistan	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Algeria	Algeria	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Armenia	Armenia	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Australia	Australia	2020-02-19		0	19			0	0	0	0	0	0.0	0.0		https://www.who.int/
Austria	Austria	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Azerbaijan	Azerbaijan	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Bahrain	Bahrain	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Belarus	Belarus	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Belgium	Belgium	2020-02-19	2020-12-16T11:31:26.000Z	0	1			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Brazil	Brazil	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Brighton_and_Hove	Brighton and Hove	2020-02-19			5			0			0			0.0		https://www.gov.uk/
Cambodia	Cambodia	2020-02-19		0	5			0	0	0	0	0	0.0	0.0		https://www.who.int/
Canada	Canada	2020-02-19		0	12			0	0	0	0	0	0.0	0.14		https://www.who.int/
China	China	2020-02-19		2006	74283			1751	139	139	-142	41	127.43	4221.29		https://www.who.int/
Croatia	Croatia	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Czech_Republic	Czech Republic	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Denmark	Denmark	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Dominican_Republic	Dominican Republic	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Earth	Earth	2020-02-19	2020-12-16T11:31:26.000Z	2012	75195			1864	139		-131	41	128.14	4287.71		https://www.ecdc.europa.eu/
East_of_England	East of England	2020-02-19			1			0			0					https://www.gov.uk/
Ecuador	Ecuador	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Egypt	Egypt	2020-02-19		0	5			0	0	0	0	0	0.0	0.71		https://www.who.int/
England	England	2020-02-19			9			0			0			0.14		https://www.gov.uk/
Estonia	Estonia	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Finland	Finland	2020-02-19		0	5			0	0	0	0	0	0.0	0.0		https://www.who.int/
France	France	2020-02-19		1	16	7		0	0	0	0	0	0.14	0.14	0.71	https://www.who.int/
Georgia_(country)	Georgia (country)	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Germany	Germany	2020-02-19	2020-12-16T11:31:26.000Z	0	15			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Greater_London	Greater London	2020-02-19			1			0			0			0.0		https://www.gov.uk/
Greece	Greece	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Hertfordshire	Hertfordshire	2020-02-19			1			0			0					https://www.gov.uk/
Iceland	Iceland	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
India	India	2020-02-19		0	7			0	0	0	0	0	0.0	0.0		https://www.who.int/
Indonesia	Indonesia	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Iran	Iran	2020-02-19		2	6			6	0	0	6	0	0.29	0.86		https://www.who.int/
Iraq	Iraq	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Israel	Israel	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Italy	Italy	2020-02-19		0	7			0	0	0	0	0	0.0	0.0		https://www.who.int/
Japan	Japan	2020-02-19		1	77			1	0	0	-6	0	0.14	6.29		https://www.who.int/
Kuwait	Kuwait	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Lebanon	Lebanon	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Lithuania	Lithuania	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
London_Borough_of_Lewisham	London Borough of Lewisham	2020-02-19			1			0			0			0.0		https://www.gov.uk/
Luxembourg	Luxembourg	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Malaysia	Malaysia	2020-02-19		0	26			0	0	0	0	0	0.0	0.57		https://www.who.int/
Mexico	Mexico	2020-02-19	2020-12-16T11:31:26.000Z	0	3			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Monaco	Monaco	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Nepal	Nepal	2020-02-19		0	5			0	0	0	0	0	0.0	0.0		https://www.who.int/
Netherlands	Netherlands	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
New_Zealand	New Zealand	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Nigeria	Nigeria	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
North_Macedonia	North Macedonia	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Norway	Norway	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Oman	Oman	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Oxfordshire	Oxfordshire	2020-02-19			1			0			0			0.0		https://www.gov.uk/
Pakistan	Pakistan	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Philippines	Philippines	2020-02-19		1	7			0	0	0	0	0	0.0	0.0		https://www.who.int/
Qatar	Qatar	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Republic_of_Ireland	Republic of Ireland	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Romania	Romania	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Russia	Russia	2020-02-19		0	6			0	0	0	0	0	0.0	0.0		https://www.who.int/
San_Marino	San Marino	2020-02-19	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.ecdc.europa.eu/
Singapore	Singapore	2020-02-19		0	88			3	0	0	-1	0	0.0	4.86		https://www.who.int/
South_East_England	South East England	2020-02-19			6			0			0			0.0		https://www.gov.uk/
South_Korea	South Korea	2020-02-19		0	55			20	0	0	19	0	0.0	3.29		https://www.who.int/
Spain	Spain	2020-02-19		1	6			0	0	0	0	0	0.14	0.0		https://www.who.int/
Sri_Lanka	Sri Lanka	2020-02-19		0	5			0	0	0	0	0	0.0	0.0		https://www.who.int/
