regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2021-02-16		1575	48299	34747	852876				533		7.0	352.29	169.86	http://www.salute.gov.it/
Adygea	Adygea	2021-02-16	2021-02-15T08:00:00.000Z	137	13562	11793		29			0		1.0	25.71	36.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2021-02-16	2021-02-15T12:00:00.000Z		1725									12.57		https://www.fhi.no/
Akmola_Region	Akmola Region	2021-02-16		104	12637	10985							0.0	67.0	178.71	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-02-16		50	4098	3902							0.0	11.0	6.14	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-02-16		452	23638	21922							0.0	88.86	97.29	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-02-16		114	10131	8732							0.0	49.86	95.0	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-02-16	2021-02-15T08:00:00.000Z	1373	41628	37201		165			0		11.0	145.29	122.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-02-16	2021-02-15T08:00:00.000Z	143	15935	15384		22			0		1.14	29.14	102.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amstetten_District	Amstetten District	2021-02-16	2021-02-15T21:00:00.000Z	121	7308	6954							0.0	12.71	13.71	https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2021-02-16	2021-02-15T08:00:00.000Z	151	20438	18834		37			0		0.86	34.86	41.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Aosta_Valley	Aosta Valley	2021-02-16		413	7918	7367	73934				9		0.29	6.86	9.0	http://www.salute.gov.it/
Apulia	Apulia	2021-02-16		3621	135501	91416	1438375				345		22.57	764.71	1898.71	http://www.salute.gov.it/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-02-16	2021-02-15T08:00:00.000Z	552	54586	48589		194			0		5.86	175.57	258.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2021-02-16	2021-02-15T08:00:00.000Z	523	26745	17074		138			0		2.43	123.0	141.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2021-02-16		128	16711	16063							0.0	31.29	70.71	https://www.coronavirus2020.kz/
Austria	Austria	2021-02-16	2021-02-15T21:00:00.000Z	8128	431087	401989	11763032						20.57	1216.43	1114.0	https://info.gesundheitsministerium.at/
Auvergne-Rhône-Alpes	Auvergne-Rhône-Alpes	2021-02-16		8614		35258							27.86		126.0	https://www.santepubliquefrance.fr/
Baden_District,_Austria	Baden District, Austria	2021-02-16	2021-02-15T21:00:00.000Z	88	5760	5293							0.29	26.43	20.29	https://info.gesundheitsministerium.at/
Bahrain	Bahrain	2021-02-16	2021-02-16T00:00:00.000Z	406	113590	105784	2913540	848	0	618	208	-3	2.71	857.57	659.43	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2021-02-16	2021-02-16T07:00:00.000Z		57			0			0			0.14		http://www.cdcmoh.gov.kh/
Bashkortostan	Bashkortostan	2021-02-16	2021-02-15T08:00:00.000Z	232	26687	20753		155			0		3.14	136.57	171.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Basilicata	Basilicata	2021-02-16		353	14280	10492	229330				29		1.29	67.57	45.57	http://www.salute.gov.it/
Battambang_Province	Battambang Province	2021-02-16	2021-02-16T07:00:00.000Z		26			0			0			0.0		http://www.cdcmoh.gov.kh/
Belarus	Belarus	2021-02-16	2021-02-15T04:00:00.000Z	1858	269787	259029	4690812						8.14	1389.57	1566.43	http://stopcovid.belta.by/
Belgorod_Oblast	Belgorod Oblast	2021-02-16	2021-02-15T08:00:00.000Z	448	29908	26831		149			0		4.71	136.57	110.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Bludenz_District	Bludenz District	2021-02-16	2021-02-15T21:00:00.000Z	43	3341	3206							0.0	7.0	7.71	https://info.gesundheitsministerium.at/
Bourgogne-Franche-Comté	Bourgogne-Franche-Comté	2021-02-16		3607		13262							13.71		59.57	https://www.santepubliquefrance.fr/
Braunau_am_Inn_District	Braunau am Inn District	2021-02-16	2021-02-15T21:00:00.000Z	67	5482	5063							0.29	22.43	23.0	https://info.gesundheitsministerium.at/
Brittany_(administrative_region)	Brittany (administrative region)	2021-02-16		1042		4419							6.57		24.29	https://www.santepubliquefrance.fr/
Bruck_an_der_Leitha_District	Bruck an der Leitha District	2021-02-16	2021-02-15T21:00:00.000Z	65	3479	3187							0.0	14.86	17.86	https://info.gesundheitsministerium.at/
Bryansk_Oblast	Bryansk Oblast	2021-02-16	2021-02-15T08:00:00.000Z	249	31451	30247		133			0		0.29	124.29	171.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Burgenland	Burgenland	2021-02-16	2021-02-15T21:00:00.000Z	220	11519	10734							0.43	40.0	37.29	https://info.gesundheitsministerium.at/
Buryatia	Buryatia	2021-02-16	2021-02-15T08:00:00.000Z	691	32296	29874		105			0		1.0	91.43	98.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Calabria	Calabria	2021-02-16		649	35564	28169	555254				128		2.71	149.0	214.86	http://www.salute.gov.it/
Cambodia	Cambodia	2021-02-16	2021-02-16T07:00:00.000Z	0	479	469		0	0	0	0	0	0.0	0.71	1.86	http://www.cdcmoh.gov.kh/
Campania	Campania	2021-02-16		4022	243882	170804	2679393				966		13.43	1326.57	781.29	http://www.salute.gov.it/
Canton_of_Basel-Stadt	Canton of Basel-Stadt	2021-02-16	2021-02-15T23:00:00.000Z	189	9655			0	0		-40	-1	0.14	14.57		https://www.bag.admin.ch/
Canton_of_Bern	Canton of Bern	2021-02-16	2021-02-15T23:00:00.000Z	968	52314			0	0		-242	-5	2.14	97.0		https://www.bag.admin.ch/
Canton_of_Fribourg	Canton of Fribourg	2021-02-16	2021-02-15T23:00:00.000Z	462	26640			0	0		-93	-1	0.43	36.29		https://www.bag.admin.ch/
Canton_of_Geneva	Canton of Geneva	2021-02-16	2021-02-15T23:00:00.000Z	696	46157			0	0		-234	-6	0.86	90.29		https://www.bag.admin.ch/
Canton_of_Glarus	Canton of Glarus	2021-02-16	2021-02-15T23:00:00.000Z	66	2155			0	0		-9	0	0.0	3.57		https://www.bag.admin.ch/
Canton_of_Jura	Canton of Jura	2021-02-16	2021-02-15T23:00:00.000Z	132	5498			0	0		-47	-2	0.43	11.43		https://www.bag.admin.ch/
Canton_of_Lucerne	Canton of Lucerne	2021-02-16	2021-02-15T23:00:00.000Z	295	21322			0	0		-87	-1	0.43	33.29		https://www.bag.admin.ch/
Canton_of_Schaffhausen	Canton of Schaffhausen	2021-02-16	2021-02-15T23:00:00.000Z	65	3545			0	0		-18	0	0.0	3.71		https://www.bag.admin.ch/
Canton_of_Schwyz	Canton of Schwyz	2021-02-16	2021-02-15T23:00:00.000Z	213	9382			0	0		-51	-2	0.86	16.86		https://www.bag.admin.ch/
