regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Adygea	Adygea	2021-02-13	2021-02-12T08:10:00.000Z	133	13475	11676		30			0		1.0	28.43	36.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Akmola_Region	Akmola Region	2021-02-13		104	12429	10379							0.0	87.86	157.29	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-02-13		50	4051	3886							0.0	6.57	6.57	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-02-13		452	23310	21665							0.0	91.29	117.43	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-02-13		114	9954	8502							0.0	47.57	125.43	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-02-13	2021-02-12T08:10:00.000Z	1334	41128	36751		170			0		10.29	149.14	121.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-02-13	2021-02-12T08:10:00.000Z	140	15842	15150		44			0		0.71	31.57	87.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amur_Oblast	Amur Oblast	2021-02-13	2021-02-12T08:10:00.000Z	148	20330	18731		42			0		0.86	49.14	57.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-02-13	2021-02-12T08:10:00.000Z	537	53999	47855		199			0		6.71	190.71	309.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2021-02-13	2021-02-12T08:10:00.000Z	513	26320	16542		144			0		2.14	128.0	105.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2021-02-13		128	16595	15848							0.0	30.71	79.71	https://www.coronavirus2020.kz/
Bahrain	Bahrain	2021-02-13	2021-02-13T00:00:00.000Z	395	111312	103878	2874570	896	0	627	84	-3	2.43	730.57	502.14	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2021-02-13	2021-02-13T07:00:00.000Z		57			0			0			0.14		http://www.cdcmoh.gov.kh/
Bashkortostan	Bashkortostan	2021-02-13	2021-02-12T08:10:00.000Z	220	26214	20014		160			0		2.86	139.29	114.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Battambang_Province	Battambang Province	2021-02-13	2021-02-13T07:00:00.000Z		26			0			0			0.0		http://www.cdcmoh.gov.kh/
Belarus	Belarus	2021-02-13	2021-02-12T04:00:00.000Z	1830	265284	254032	4643526						8.14	1189.29	1298.71	http://stopcovid.belta.by/
Belgorod_Oblast	Belgorod Oblast	2021-02-13	2021-02-12T08:10:00.000Z	433	29444	26601		164			0		4.0	140.57	105.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Bryansk_Oblast	Bryansk Oblast	2021-02-13	2021-02-12T08:10:00.000Z	248	31040	29653		146			0		0.43	135.43	144.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Buryatia	Buryatia	2021-02-13	2021-02-12T08:10:00.000Z	687	31978	29585		109			0		1.14	102.14	99.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Cambodia	Cambodia	2021-02-13	2021-02-13T07:00:00.000Z	0	479	463		0	0	0	-1	0	0.0	1.0	1.43	http://www.cdcmoh.gov.kh/
Chechnya	Chechnya	2021-02-13	2021-02-12T08:10:00.000Z	110	11100	10337		15			0		0.29	20.71	40.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Chelyabinsk_Oblast	Chelyabinsk Oblast	2021-02-13	2021-02-12T08:10:00.000Z	892	47074	39305		263			0		8.0	229.14	400.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Chukotka_Autonomous_Okrug	Chukotka Autonomous Okrug	2021-02-13	2021-02-12T08:10:00.000Z	4	664	607		3			0		0.0	1.29	3.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Chuvashia	Chuvashia	2021-02-13	2021-02-12T08:10:00.000Z	944	20460	18644		72			0		4.0	66.43	86.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Czech_Republic	Czech Republic	2021-02-13	2021-02-12T05:58:00.000Z	17902	1073966	955938	4887865						110.43	6264.86	5592.71	https://onemocneni-aktualne.mzcr.cz/
Dagestan	Dagestan	2021-02-13	2021-02-12T08:10:00.000Z	1289	28882	26360		72			0		2.71	61.57	99.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Earth	Earth	2021-02-13	2021-02-12T23:51:56.637Z	2318928	105357562								9160.86	292974.14	239892.0	https://github.com/yahoo/covid-19-data/blob/master/data-sources.md
East_Kazakhstan_Region	East Kazakhstan Region	2021-02-13		332	21008	19749							0.0	60.86	19.43	https://www.coronavirus2020.kz/
Greenland	Greenland	2021-02-13	2021-02-12T12:00:00.000Z	0	30	30	18515						0.0	0.0	0.0	https://www.sst.dk/
Hungary	Hungary	2021-02-13	2021-02-12T06:45:00.000Z	13543	383735	289520	3338289						73.86	1230.0	1653.0	https://koronavirus.gov.hu/
India	India	2021-02-13	2021-02-12T02:30:00.000Z	155447	10880603	10589230							75.57	9471.29	11204.86	https://www.mohfw.gov.in/
Ingushetia	Ingushetia	2021-02-13	2021-02-12T08:10:00.000Z	165	14366	12549		30			0		0.43	28.14	22.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Irkutsk_Oblast	Irkutsk Oblast	2021-02-13	2021-02-12T08:10:00.000Z	1664	51772	47329		251			0		6.71	219.29	259.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Ivanovo_Oblast	Ivanovo Oblast	2021-02-13	2021-02-12T08:10:00.000Z	836	28684	26427		145			0		6.0	131.86	242.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Jambyl_Region	Jambyl Region	2021-02-13		64	5719	5406							0.0	10.43	18.29	https://www.coronavirus2020.kz/
Jewish_Autonomous_Oblast	Jewish Autonomous Oblast	2021-02-13	2021-02-12T08:10:00.000Z	110	4259	4052		4			0		0.29	5.57	11.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Jordan	Jordan	2021-02-13		4316	326855	314581							0.0	0.0	0.0	https://corona.moh.gov.jo/
Kabardino-Balkaria	Kabardino-Balkaria	2021-02-13	2021-02-12T08:10:00.000Z	353	19785	18458		80			0		1.86	70.71	67.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kaliningrad_Oblast	Kaliningrad Oblast	2021-02-13	2021-02-12T08:10:00.000Z	232	26155	23490		159			0		1.29	141.29	149.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
