regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2021-03-08		1801	57497	42131	1068599				553		13.14	404.71	326.71	http://www.salute.gov.it/
Adygea	Adygea	2021-03-08	2021-03-07T07:40:00.000Z	154	13869	12360		14			0		0.71	11.14	19.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2021-03-08	2021-03-07T12:00:00.000Z		2287									28.43		https://www.fhi.no/
Akmola_Region	Akmola Region	2021-03-08		104	14034	13001							0.0	54.14	69.29	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-03-08		50	4388	4136							0.0	17.14	15.71	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-03-08		452	25855	23754							0.0	111.71	72.57	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-03-08		114	11188	10087							0.0	46.0	42.43	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-03-08	2021-03-07T07:40:00.000Z	1563	44436	39933		126			0		7.43	110.0	136.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-03-08	2021-03-07T07:40:00.000Z	173	16350	16097		23			0		1.71	18.43	28.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amstetten_District	Amstetten District	2021-03-08	2021-03-07T21:00:00.000Z	122	7580	7254							0.0	11.29	10.29	https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2021-03-08	2021-03-07T07:40:00.000Z	188	21259	19804		29			0		1.43	29.43	48.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Aosta_Valley	Aosta Valley	2021-03-08		417	8121	7527	80334				7		0.29	9.14	7.57	http://www.salute.gov.it/
Apulia	Apulia	2021-03-08		4097	155457	115894	1622312				1155		20.71	1110.86	732.43	http://www.salute.gov.it/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-03-08	2021-03-07T07:40:00.000Z	698	57493	52258		117			0		7.57	101.71	182.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
