regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abrantes	Abrantes	2020-07-03	2020-07-01T23:00:00.000Z		25									0.29		https://covid19.min-saude.pt/
Abruzzo	Abruzzo	2020-07-03		464	3292	2668	107535				3		0.43	1.0	28.86	http://www.salute.gov.it/
Adygea	Adygea	2020-07-03	2020-07-02T07:30:00.000Z	14	1981	1363		46			0		0.29	38.43	30.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2020-07-03	2020-07-02T11:00:00.000Z		348									0.29		https://www.fhi.no/
Akmola_Region	Akmola Region	2020-07-03		14	1246	267							0.14	118.86	9.57	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-07-03		4	1511	487							0.43	113.57	7.0	https://www.coronavirus2020.kz/
Albergaria-a-Velha	Albergaria-a-Velha	2020-07-03	2020-07-01T23:00:00.000Z		95									0.0		https://covid19.min-saude.pt/
Albufeira	Albufeira	2020-07-03	2020-07-01T23:00:00.000Z		121									2.43		https://covid19.min-saude.pt/
Alcanena	Alcanena	2020-07-03	2020-07-01T23:00:00.000Z		16									0.0		https://covid19.min-saude.pt/
Alcochete	Alcochete	2020-07-03	2020-07-01T23:00:00.000Z		28									0.0		https://covid19.min-saude.pt/
Alenquer,_Portugal	Alenquer, Portugal	2020-07-03	2020-07-01T23:00:00.000Z		155									2.14		https://covid19.min-saude.pt/
Almada	Almada	2020-07-03	2020-07-01T23:00:00.000Z		604									6.14		https://covid19.min-saude.pt/
Almaty	Almaty	2020-07-03		26	5501	2210							0.0	278.86	4.0	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-07-03		1	2096	574								207.29	0.0	https://www.coronavirus2020.kz/
Almeida,_Portugal	Almeida, Portugal	2020-07-03	2020-07-01T23:00:00.000Z		6									0.0		https://covid19.min-saude.pt/
Almeirim	Almeirim	2020-07-03	2020-07-01T23:00:00.000Z		33									0.0		https://covid19.min-saude.pt/
Altai_Krai	Altai Krai	2020-07-03	2020-07-02T07:30:00.000Z	38	4134	2991		75			0		1.14	65.43	44.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2020-07-03	2020-07-02T07:30:00.000Z	1	745	314		64			0		0.14	31.86	12.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amadora	Amadora	2020-07-03	2020-07-01T23:00:00.000Z		1739									21.14		https://covid19.min-saude.pt/
Amarante,_Portugal	Amarante, Portugal	2020-07-03	2020-07-01T23:00:00.000Z		102									0.0		https://covid19.min-saude.pt/
Amares	Amares	2020-07-03	2020-07-01T23:00:00.000Z		83									0.14		https://covid19.min-saude.pt/
Amstetten_District	Amstetten District	2020-07-03	2020-07-02T20:00:00.000Z		300									0.0		https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2020-07-03	2020-07-02T07:30:00.000Z	13	1765	842		31			0		0.57	27.57	25.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Anadia,_Portugal	Anadia, Portugal	2020-07-03	2020-07-01T23:00:00.000Z		55									0.43		https://covid19.min-saude.pt/
Andaman_and_Nicobar_Islands	Andaman and Nicobar Islands	2020-07-03	2020-07-02T08:00:00.000Z	0	100	50							0.0	5.86	1.0	https://www.mohfw.gov.in/
Andhra_Pradesh	Andhra Pradesh	2020-07-03	2020-07-02T08:00:00.000Z	193	15252	6988							8.14	624.0	285.71	https://www.mohfw.gov.in/
Aosta_Valley	Aosta Valley	2020-07-03		146	1195	1046	18479				0		0.0	0.14	0.29	http://www.salute.gov.it/
Apulia	Apulia	2020-07-03		545	4530	3876	182713				0		0.29	-0.14	5.86	http://www.salute.gov.it/
Arcos_de_Valdevez	Arcos de Valdevez	2020-07-03	2020-07-01T23:00:00.000Z		75									0.0		https://covid19.min-saude.pt/
Arganil	Arganil	2020-07-03	2020-07-01T23:00:00.000Z		9									0.0		https://covid19.min-saude.pt/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2020-07-03	2020-07-02T07:30:00.000Z	61	5790	2989		116			0		3.14	97.57	86.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arouca,_Portugal	Arouca, Portugal	2020-07-03	2020-07-01T23:00:00.000Z		49									0.0		https://covid19.min-saude.pt/
Arruda_dos_Vinhos	Arruda dos Vinhos	2020-07-03	2020-07-01T23:00:00.000Z		23									0.14		https://covid19.min-saude.pt/
Arunachal_Pradesh	Arunachal Pradesh	2020-07-03	2020-07-02T08:00:00.000Z	1	195	66							0.0	5.0	4.0	https://www.mohfw.gov.in/
Assam	Assam	2020-07-03	2020-07-02T08:00:00.000Z	12	8582	5851							0.43	323.0	259.71	https://www.mohfw.gov.in/
Astrakhan_Oblast	Astrakhan Oblast	2020-07-03	2020-07-02T07:30:00.000Z	32	3548	2363		35			0		0.43	28.71	13.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2020-07-03		6	4133	1405							0.43	364.14	17.57	https://www.coronavirus2020.kz/
