regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-09-03		472	3804	2902	159429				24		0.0	14.14	7.14	http://www.salute.gov.it/
Adygea	Adygea	2020-09-03	2020-09-02T07:30:00.000Z	27	3420	2913		20			0		0.14	16.0	15.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2020-09-03	2020-09-02T11:00:00.000Z		410									2.57		https://www.fhi.no/
Akmola_Region	Akmola Region	2020-09-03		71	3400	3064							0.57	6.0	10.57	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-09-03		35	3218	3005							0.0	1.14	2.43	https://www.coronavirus2020.kz/
Almaty	Almaty	2020-09-03		265	14233	13544							1.86	12.71	99.43	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-09-03		49	4897	4604							0.86	1.14	2.0	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2020-09-03	2020-09-02T07:30:00.000Z	119	11844	10588		63			0		1.0	55.43	69.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2020-09-03	2020-09-02T07:30:00.000Z	8	2181	1888		19			0		0.0	15.14	18.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amstetten_District	Amstetten District	2020-09-03	2020-09-02T20:00:00.000Z		344									0.71		https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2020-09-03	2020-09-02T07:30:00.000Z	47	3449	3068		31			0		0.0	25.0	18.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Aosta_Valley	Aosta Valley	2020-09-03		146	1243	1065	25209				2		0.0	2.71	0.0	http://www.salute.gov.it/
Apulia	Apulia	2020-09-03		557	5546	4067	312954				67		0.14	47.0	6.14	http://www.salute.gov.it/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2020-09-03	2020-09-02T07:30:00.000Z	252	10937	9120		49			0		0.57	60.29	29.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2020-09-03	2020-09-02T07:30:00.000Z	75	5771	5445		41			0		0.86	31.43	62.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2020-09-03		58	10926	10278							1.43	7.43	10.29	https://www.coronavirus2020.kz/
Auckland_Region	Auckland Region	2020-09-03	2020-09-02T01:00:00.000Z	0	219	193							0.0	1.0	2.29	https://www.health.govt.nz/
Austria	Austria	2020-09-03	2020-09-02T20:00:00.000Z	727	28112	23820							0.14	250.71	214.71	https://info.gesundheitsministerium.at/
Auvergne-Rhône-Alpes	Auvergne-Rhône-Alpes	2020-09-03		1781		8417							0.71		13.43	https://www.santepubliquefrance.fr/
Baden_District,_Austria	Baden District, Austria	2020-09-03	2020-09-02T20:00:00.000Z		330									3.29		https://info.gesundheitsministerium.at/
Bahrain	Bahrain	2020-09-03	2020-09-03T00:00:00.000Z	190	52440	49395	1118837	0	0	0	-468	0	0.29	292.43	335.14	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2020-09-03	2020-09-03T07:00:00.000Z		5			0			0			0.0		http://www.cdcmoh.gov.kh/
Bashkortostan	Bashkortostan	2020-09-03	2020-09-02T07:30:00.000Z	29	7856	6918		31			0		0.14	27.0	11.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Basilicata	Basilicata	2020-09-03		28	526	408	57324				2		0.0	1.71	0.29	http://www.salute.gov.it/
Battambang_Province	Battambang Province	2020-09-03	2020-09-03T07:00:00.000Z		8			0			0			0.0		http://www.cdcmoh.gov.kh/
Bay_of_Plenty	Bay of Plenty	2020-09-03	2020-09-02T01:00:00.000Z	0	48	48							0.0	0.0	0.0	https://www.health.govt.nz/
Belarus	Belarus	2020-09-03	2020-09-02T03:00:00.000Z	691	72141	70900	1543966						4.14	139.43	178.57	http://stopcovid.belta.by/
Belgorod_Oblast	Belgorod Oblast	2020-09-03	2020-09-02T07:30:00.000Z	53	7449	6776		44			0		0.29	36.29	51.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Bludenz_District	Bludenz District	2020-09-03	2020-09-02T20:00:00.000Z		320									0.71		https://info.gesundheitsministerium.at/
Bourgogne-Franche-Comté	Bourgogne-Franche-Comté	2020-09-03		1065		4118							0.0		1.0	https://www.santepubliquefrance.fr/
Braunau_am_Inn_District	Braunau am Inn District	2020-09-03	2020-09-02T20:00:00.000Z		229									1.0		https://info.gesundheitsministerium.at/
Brittany_(administrative_region)	Brittany (administrative region)	2020-09-03		269		1391							0.0		1.29	https://www.santepubliquefrance.fr/
Bruck_an_der_Leitha_District	Bruck an der Leitha District	2020-09-03	2020-09-02T20:00:00.000Z		216									1.86		https://info.gesundheitsministerium.at/
Bryansk_Oblast	Bryansk Oblast	2020-09-03	2020-09-02T07:30:00.000Z	35	8278	6768		26			0		0.0	25.86	14.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Burgenland	Burgenland	2020-09-03	2020-09-02T20:00:00.000Z	11		445							0.0		3.29	https://info.gesundheitsministerium.at/
Buryatia	Buryatia	2020-09-03	2020-09-02T07:30:00.000Z	53	5331	4502		40			0		1.0	41.29	21.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Calabria	Calabria	2020-09-03		97	1545	1158	159174				32		0.0	17.57	1.71	http://www.salute.gov.it/
Cambodia	Cambodia	2020-09-03	2020-09-03T07:00:00.000Z	0	274	266		0	0	0	0	0	0.0	0.14	0.29	http://www.cdcmoh.gov.kh/
Campania	Campania	2020-09-03		446	7285	4437	430232				117		0.14	149.14	9.14	http://www.salute.gov.it/
Canton_of_Aargau	Canton of Aargau	2020-09-03	2020-09-01T22:00:00.000Z	52	2126								0.0	15.29		https://www.bag.admin.ch/
Canton_of_Appenzell_Ausserrhoden	Canton of Appenzell Ausserrhoden	2020-09-03	2020-09-01T22:00:00.000Z	3	133								0.0	0.29		https://www.bag.admin.ch/
Canton_of_Appenzell_Innerrhoden	Canton of Appenzell Innerrhoden	2020-09-03	2020-09-01T22:00:00.000Z	0	25								0.0	0.0		https://www.bag.admin.ch/
Canton_of_Basel-Landschaft	Canton of Basel-Landschaft	2020-09-03	2020-09-01T22:00:00.000Z	35	1051								0.0	3.86		https://www.bag.admin.ch/
Canton_of_Basel-Stadt	Canton of Basel-Stadt	2020-09-03	2020-09-01T22:00:00.000Z	54	1226								0.14	4.29		https://www.bag.admin.ch/
Canton_of_Bern	Canton of Bern	2020-09-03	2020-09-01T22:00:00.000Z	99	2561								0.0	14.14		https://www.bag.admin.ch/
Canton_of_Fribourg	Canton of Fribourg	2020-09-03	2020-09-01T22:00:00.000Z	85	1730								0.0	16.71		https://www.bag.admin.ch/
Canton_of_Glarus	Canton of Glarus	2020-09-03	2020-09-01T22:00:00.000Z	13	166								0.0	0.43		https://www.bag.admin.ch/
Canton_of_Grisons	Canton of Grisons	2020-09-03	2020-09-01T22:00:00.000Z	50	1003								0.0	1.71		https://www.bag.admin.ch/
Canton_of_Jura	Canton of Jura	2020-09-03	2020-09-01T22:00:00.000Z	7	269								0.0	0.43		https://www.bag.admin.ch/
Canton_of_Lucerne	Canton of Lucerne	2020-09-03	2020-09-01T22:00:00.000Z	21	1067								0.0	4.71		https://www.bag.admin.ch/
Canton_of_Nidwalden	Canton of Nidwalden	2020-09-03	2020-09-01T22:00:00.000Z	3	134								0.0	0.14		https://www.bag.admin.ch/
Canton_of_Obwalden	Canton of Obwalden	2020-09-03	2020-09-01T22:00:00.000Z	0	107								0.0	0.29		https://www.bag.admin.ch/
Canton_of_Schaffhausen	Canton of Schaffhausen	2020-09-03	2020-09-01T22:00:00.000Z	8	166								0.0	0.57		https://www.bag.admin.ch/
Canton_of_Schwyz	Canton of Schwyz	2020-09-03	2020-09-01T22:00:00.000Z	25	493								0.0	1.29		https://www.bag.admin.ch/
Canton_of_St._Gallen	Canton of St. Gallen	2020-09-03	2020-09-01T22:00:00.000Z	42	1270								0.14	4.29		https://www.bag.admin.ch/
Canton_of_Thurgau	Canton of Thurgau	2020-09-03	2020-09-01T22:00:00.000Z	19	583								0.0	2.0		https://www.bag.admin.ch/
Canton_of_Ticino	Canton of Ticino	2020-09-03	2020-09-01T22:00:00.000Z	350	3548								0.0	2.43		https://www.bag.admin.ch/
Canton_of_Uri	Canton of Uri	2020-09-03	2020-09-01T22:00:00.000Z	7	137								0.0	0.14		https://www.bag.admin.ch/
Canton_of_Valais	Canton of Valais	2020-09-03	2020-09-01T22:00:00.000Z	155	2371								0.14	6.14		https://www.bag.admin.ch/
Canton_of_Zug	Canton of Zug	2020-09-03	2020-09-01T22:00:00.000Z	9	354								0.0	1.86		https://www.bag.admin.ch/
Canton_of_Zürich	Canton of Zürich	2020-09-03	2020-09-01T22:00:00.000Z	142	6225								0.14	54.43		https://www.bag.admin.ch/
Carinthia	Carinthia	2020-09-03	2020-09-02T20:00:00.000Z	13		604							0.0		4.57	https://info.gesundheitsministerium.at/
Centre-Val_de_Loire	Centre-Val de Loire	2020-09-03		574		2404							0.0		2.86	https://www.santepubliquefrance.fr/
Chechnya	Chechnya	2020-09-03	2020-09-02T07:30:00.000Z	38	2280	1628		6			0		0.0	4.43	9.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Chelyabinsk_Oblast	Chelyabinsk Oblast	2020-09-03	2020-09-02T07:30:00.000Z	105	13826	9553		73			0		0.14	58.0	50.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Chukotka_Autonomous_Okrug	Chukotka Autonomous Okrug	2020-09-03	2020-09-02T07:30:00.000Z	2	172	164		0			0		0.0	0.29	0.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Chuvashia	Chuvashia	2020-09-03	2020-09-02T07:30:00.000Z	71	7836	6477		33			0		0.43	26.43	23.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Corsica	Corsica	2020-09-03		59		259							0.0		0.14	https://www.santepubliquefrance.fr/
Czech_Republic	Czech Republic	2020-09-03	2020-09-02T16:01:00.000Z	425	25579	18307	923220						1.0	344.29	159.57	https://onemocneni-aktualne.mzcr.cz/
Dagestan	Dagestan	2020-09-03	2020-09-02T07:30:00.000Z	502	11145	9745		72			0		1.86	61.29	38.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Denmark	Denmark	2020-09-03	2020-09-02T12:00:00.000Z	626	17195	15413	1748934						0.29	81.14	92.86	https://www.sst.dk/
Deutschlandsberg_District	Deutschlandsberg District	2020-09-03	2020-09-02T20:00:00.000Z		61									0.43		https://info.gesundheitsministerium.at/
Dornbirn_District	Dornbirn District	2020-09-03	2020-09-02T20:00:00.000Z		201									2.14		https://info.gesundheitsministerium.at/
Earth	Earth	2020-09-03	2020-09-03T00:31:38.894Z	858468	25793971								4322.71	220260.86	186242.71	https://github.com/yahoo/covid-19-data/blob/master/data-sources.md
East_Kazakhstan_Region	East Kazakhstan Region	2020-09-03		150	8213	7968							1.71	17.86	58.0	https://www.coronavirus2020.kz/
Eferding_District	Eferding District	2020-09-03	2020-09-02T20:00:00.000Z		104									0.0		https://info.gesundheitsministerium.at/
Eisenstadt	Eisenstadt	2020-09-03	2020-09-02T20:00:00.000Z		28									0.29		https://info.gesundheitsministerium.at/
Emilia-Romagna	Emilia-Romagna	2020-09-03		4463	32128	24562	922192				107		0.71	106.14	14.57	http://www.salute.gov.it/
Feldkirch_District	Feldkirch District	2020-09-03	2020-09-02T20:00:00.000Z		260									0.86		https://info.gesundheitsministerium.at/
Feldkirchen_District	Feldkirchen District	2020-09-03	2020-09-02T20:00:00.000Z		27									0.0		https://info.gesundheitsministerium.at/
France	France	2020-09-03		30686	293024	86963							15.71	4760.86	139.86	https://www.santepubliquefrance.fr/
Freistadt_District	Freistadt District	2020-09-03	2020-09-02T20:00:00.000Z		169									1.71		https://info.gesundheitsministerium.at/
Friuli_Venezia_Giulia	Friuli Venezia Giulia	2020-09-03		349	3806	3070	332115				20		0.14	13.86	6.29	http://www.salute.gov.it/
Germany	Germany	2020-09-03	2020-09-03	9313	244855	219100		0	0	0	-1256	-11	4.0	988.43	1028.57	https://www.rki.de/
Gmunden_District	Gmunden District	2020-09-03	2020-09-02T20:00:00.000Z		193									1.43		https://info.gesundheitsministerium.at/
Grand_Est	Grand Est	2020-09-03		3673		13183							1.86		10.86	https://www.santepubliquefrance.fr/
Graz	Graz	2020-09-03	2020-09-02T20:00:00.000Z		836									12.0		https://info.gesundheitsministerium.at/
Greenland	Greenland	2020-09-03	2020-09-02T12:00:00.000Z	0	14	14	6903						0.0	0.0	0.0	https://www.sst.dk/
Grieskirchen_District	Grieskirchen District	2020-09-03	2020-09-02T20:00:00.000Z		120									1.43		https://info.gesundheitsministerium.at/
Hauts-de-France	Hauts-de-France	2020-09-03		1948		7320							1.0		9.86	https://www.santepubliquefrance.fr/
Hawke's_Bay_Region	Hawke's Bay Region	2020-09-03	2020-09-02T01:00:00.000Z	0	44	44							0.0	0.0	0.0	https://www.health.govt.nz/
Hermagor_District	Hermagor District	2020-09-03	2020-09-02T20:00:00.000Z		5									0.0		https://info.gesundheitsministerium.at/
Hollabrunn_District	Hollabrunn District	2020-09-03	2020-09-02T20:00:00.000Z		57									0.57		https://info.gesundheitsministerium.at/
Horn_District	Horn District	2020-09-03	2020-09-02T20:00:00.000Z		99									0.0		https://info.gesundheitsministerium.at/
Hungary	Hungary	2020-09-03	2020-09-02T06:29:00.000Z	619	6622	3903	437531						0.71	177.57	20.86	https://koronavirus.gov.hu/
Île-de-France	Île-de-France	2020-09-03		7739		31028							5.71		41.0	https://www.santepubliquefrance.fr/
Imst_District	Imst District	2020-09-03	2020-09-02T20:00:00.000Z		313									1.0		https://info.gesundheitsministerium.at/
India	India	2020-09-03	2020-09-02T02:30:00.000Z	66333	3769523	2901908							837.29	65612.71	54019.57	https://www.mohfw.gov.in/
Ingushetia	Ingushetia	2020-09-03	2020-09-02T07:30:00.000Z	76	4454	3947		30			0		0.0	25.29	19.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Innlandet	Innlandet	2020-09-03	2020-09-02T11:00:00.000Z		579									3.29		https://www.fhi.no/
Innsbruck	Innsbruck	2020-09-03	2020-09-02T20:00:00.000Z		683									10.86		https://info.gesundheitsministerium.at/
Irkutsk_Oblast	Irkutsk Oblast	2020-09-03	2020-09-02T07:30:00.000Z	251	16958	13080		72			0		0.43	64.0	76.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Italy	Italy	2020-09-03		35497	271515	208201	8828868				1326		4.86	1080.86	235.29	http://www.salute.gov.it/
Ivanovo_Oblast	Ivanovo Oblast	2020-09-03	2020-09-02T07:30:00.000Z	119	7471	6184		38			0		0.29	31.86	25.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Jambyl_Region	Jambyl Region	2020-09-03		56	4084	3569							0.14	2.29	1.14	https://www.coronavirus2020.kz/
Jennersdorf_District	Jennersdorf District	2020-09-03	2020-09-02T20:00:00.000Z		13									0.14		https://info.gesundheitsministerium.at/
Jewish_Autonomous_Oblast	Jewish Autonomous Oblast	2020-09-03	2020-09-02T07:30:00.000Z	9	639	563		7			0		0.0	4.86	1.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Jordan	Jordan	2020-09-03	2020-09-02T21:00:00.000Z	15	2161	1610	850088	0	0	0	-64	0	0.0	51.43	35.14	https://corona.moh.gov.jo/
Kabardino-Balkaria	Kabardino-Balkaria	2020-09-03	2020-09-02T07:30:00.000Z	79	6570	6124		28			0		0.29	21.86	13.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kaliningrad_Oblast	Kaliningrad Oblast	2020-09-03	2020-09-02T07:30:00.000Z	58	3463	2844		17			0		0.0	16.43	13.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kalmykia	Kalmykia	2020-09-03	2020-09-02T07:30:00.000Z	56	4411	2744		85			0		0.57	71.14	21.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kaluga_Oblast	Kaluga Oblast	2020-09-03	2020-09-02T07:30:00.000Z	69	8108	6951		29			0		0.29	24.57	21.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kamchatka_Krai	Kamchatka Krai	2020-09-03	2020-09-02T07:30:00.000Z	42	3877	3173		13			0		0.0	10.57	4.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kampong_Cham_Province	Kampong Cham Province	2020-09-03	2020-09-03T07:00:00.000Z		16			0			0			0.0		http://www.cdcmoh.gov.kh/
Kampong_Chhnang_Province	Kampong Chhnang Province	2020-09-03	2020-09-03T07:00:00.000Z		3			0			0			0.0		http://www.cdcmoh.gov.kh/
Kampot_Province	Kampot Province	2020-09-03	2020-09-03T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Kandal_Province	Kandal Province	2020-09-03	2020-09-03T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Karachay-Cherkessia	Karachay-Cherkessia	2020-09-03	2020-09-02T07:30:00.000Z	26	5216	4420		53			0		0.0	39.86	12.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Karaganda_Region	Karaganda Region	2020-09-03		264	10110	9506							0.71	13.43	30.71	https://www.coronavirus2020.kz/
Kazakhstan	Kazakhstan	2020-09-03	2020-09-02T11:41:42.000Z	1883	131695	97371							14.57	575.86	379.71	https://www.ecdc.europa.eu/
Kemerovo_Oblast	Kemerovo Oblast	2020-09-03	2020-09-02T07:30:00.000Z	45	6615	4657		88			0		1.43	79.29	58.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kep_Province	Kep Province	2020-09-03	2020-09-03T07:00:00.000Z		4			0			0			0.0		http://www.cdcmoh.gov.kh/
Khabarovsk_Krai	Khabarovsk Krai	2020-09-03	2020-09-02T07:30:00.000Z	92	10236	8092		86			0		0.86	53.71	56.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Khakassia	Khakassia	2020-09-03	2020-09-02T07:30:00.000Z	45	3455	3153		21			0		0.57	15.71	10.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Khanty-Mansi_Autonomous_Okrug	Khanty-Mansi Autonomous Okrug	2020-09-03	2020-09-02T07:30:00.000Z	169	19744	18601		68			0		1.0	56.29	86.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kirchdorf_an_der_Krems_District	Kirchdorf an der Krems District	2020-09-03	2020-09-02T20:00:00.000Z		98									0.57		https://info.gesundheitsministerium.at/
Kirov_Oblast	Kirov Oblast	2020-09-03	2020-09-02T07:30:00.000Z	98	6683	5078		64			0		0.14	55.0	8.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Klagenfurt	Klagenfurt	2020-09-03	2020-09-02T20:00:00.000Z		169									0.57		https://info.gesundheitsministerium.at/
Koh_Kong_Province	Koh Kong Province	2020-09-03	2020-09-03T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Komi_Republic	Komi Republic	2020-09-03	2020-09-02T07:30:00.000Z	85	6620	5703		28			0		0.29	23.86	37.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Korneuburg_District	Korneuburg District	2020-09-03	2020-09-02T20:00:00.000Z		263									3.29		https://info.gesundheitsministerium.at/
Kostanay_Region	Kostanay Region	2020-09-03		12	3418	2866							0.0	6.43	10.43	https://www.coronavirus2020.kz/
Kostroma_Oblast	Kostroma Oblast	2020-09-03	2020-09-02T07:30:00.000Z	41	3601	2593		23			0		0.14	29.71	34.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Krasnodar_Krai	Krasnodar Krai	2020-09-03	2020-09-02T07:30:00.000Z	187	11382	9377		88			0		2.14	75.0	41.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Krasnoyarsk_Krai	Krasnoyarsk Krai	2020-09-03	2020-09-02T07:30:00.000Z	486	17089	13587		110			0		5.14	94.43	56.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Krems_an_der_Donau	Krems an der Donau	2020-09-03	2020-09-02T20:00:00.000Z		47									-0.14		https://info.gesundheitsministerium.at/
Kufstein_District	Kufstein District	2020-09-03	2020-09-02T20:00:00.000Z		687									7.86		https://info.gesundheitsministerium.at/
Kurgan_Oblast	Kurgan Oblast	2020-09-03	2020-09-02T07:30:00.000Z	17	3027	2656		24			0		0.0	19.43	23.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kursk_Oblast	Kursk Oblast	2020-09-03	2020-09-02T07:30:00.000Z	53	7177	6099		32			0		0.0	24.14	22.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kuwait	Kuwait	2020-09-03		535	86478	78209							1.86	504.71	526.71	https://corona.e.gov.kw/
Kyzylorda_Region	Kyzylorda Region	2020-09-03		12	3231	3064							0.29	0.0	5.71	https://www.coronavirus2020.kz/
Landeck_District	Landeck District	2020-09-03	2020-09-02T20:00:00.000Z		1030									0.86		https://info.gesundheitsministerium.at/
Lazio	Lazio	2020-09-03		878	11446	7161	605096				130		0.14	128.0	6.14	http://www.salute.gov.it/
Lebanon	Lebanon	2020-09-03	2020-09-02T16:40:00.000Z	177	18375	5195	545350						4.43	491.14	151.71	https://corona.ministryinfo.gov.lb/
