regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Adygea	Adygea	2021-03-12	2021-03-11T08:00:00.000Z	155	13909	12485		8			0		0.29	9.71	23.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2021-03-12	2021-03-11T12:00:00.000Z		2362									20.14		https://www.fhi.no/
Akmola_Region	Akmola Region	2021-03-12		104	14292	13293							0.0	54.57	63.71	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-03-12		50	4424	4183							0.0	12.57	9.0	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-03-12		452	26471	23973							0.0	133.71	49.14	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-03-12		114	11367	10233							0.0	41.57	34.71	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-03-12	2021-03-11T08:00:00.000Z	1589	44926	40269		121			0		5.14	106.14	73.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-03-12	2021-03-11T08:00:00.000Z	181	16379	16166		15			0		1.71	11.43	15.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amstetten_District	Amstetten District	2021-03-12	2021-03-11T21:00:00.000Z	122	7629	7293							0.0	11.0	9.29	https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2021-03-12	2021-03-11T08:00:00.000Z	196	21378	19999		31			0		1.57	25.71	43.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-03-12	2021-03-11T08:00:00.000Z	723	57945	52990		105			0		4.29	98.14	169.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
