regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-07-27		470	3359	2777	127354				1		0.29	2.43	3.43	http://www.salute.gov.it/
Adygea	Adygea	2020-07-27	2020-07-26T07:30:00.000Z	20	2568	2023		38			0		0.57	26.29	16.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2020-07-27	2020-07-26T11:00:00.000Z		352									0.14		https://www.fhi.no/
Akmola_Region	Akmola Region	2020-07-27		31	2314	1513							0.0	44.71	21.43	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-07-27		18	2922	1433							0.0	26.57	37.29	https://www.coronavirus2020.kz/
Almaty	Almaty	2020-07-27		73	10491	6341							2.71	192.57	150.43	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-07-27		4	3992	2881							-2.71	52.43	64.57	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2020-07-27	2020-07-26T07:30:00.000Z	64	8531	6424		140			0		1.0	136.86	229.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2020-07-27	2020-07-26T07:30:00.000Z	1	1437	968		18			0		0.0	23.0	27.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amstetten_District	Amstetten District	2020-07-27	2020-07-26T20:00:00.000Z		315									0.86		https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2020-07-27	2020-07-26T07:30:00.000Z	47	2600	1773		34			0		2.0	25.29	41.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Andaman_and_Nicobar_Islands	Andaman and Nicobar Islands	2020-07-27	2020-07-26T08:00:00.000Z	0	290	176							0.0	12.43	4.43	https://www.mohfw.gov.in/
Andhra_Pradesh	Andhra Pradesh	2020-07-27	2020-07-26T08:00:00.000Z	985	88671	43255							49.0	5574.43	2909.29	https://www.mohfw.gov.in/
Aosta_Valley	Aosta Valley	2020-07-27		146	1196	1049	20875				0		0.0	0.0	0.0	http://www.salute.gov.it/
Apulia	Apulia	2020-07-27		550	4589	3961	229423				3		0.29	4.57	4.43	http://www.salute.gov.it/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2020-07-27	2020-07-26T07:30:00.000Z	152	8365	6747		74			0		3.29	65.29	175.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arunachal_Pradesh	Arunachal Pradesh	2020-07-27	2020-07-26T08:00:00.000Z	3	1126	428							0.0	55.14	20.86	https://www.mohfw.gov.in/
Assam	Assam	2020-07-27	2020-07-26T08:00:00.000Z	77	31086	23055							2.86	1012.43	1004.57	https://www.mohfw.gov.in/
Astrakhan_Oblast	Astrakhan Oblast	2020-07-27	2020-07-26T07:30:00.000Z	43	4405	3429		34			0		0.57	27.43	58.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2020-07-27		18	9951	6294							0.0	109.14	105.86	https://www.coronavirus2020.kz/
Auckland_Region	Auckland Region	2020-07-27	2020-07-26T01:00:00.000Z	0	176	176								-0.29	-0.29	https://www.health.govt.nz/
Austria	Austria	2020-07-27	2020-07-26T20:00:00.000Z	688	20510	18209	847898						0.43	112.71	78.57	https://info.gesundheitsministerium.at/
Auvergne-Rh%C3%B4ne-Alpes	Auvergne-Rhône-Alpes	2020-07-27		1756		7960							0.57		12.71	https://www.santepubliquefrance.fr/
B%E1%BA%AFc_Giang_Province	Bắc Giang Province	2020-07-27		0	4	4							0.0	0.0	0.0	https://ncov.moh.gov.vn/
