regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
60002,_Antioch,_Illinois,_Illinois	60002, Antioch, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		1773		17387	6			3			3.29		http://www.dph.illinois.gov/
60004,_Arlington_Heights,_Illinois,_Illinois	60004, Arlington Heights, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		3624		60978	20			14			8.71		http://www.dph.illinois.gov/
60005,_Arlington_Heights,_Illinois,_Illinois	60005, Arlington Heights, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		2296		37686	4			-2			4.71		http://www.dph.illinois.gov/
60007,_Elk_Grove_Village,_Illinois,_Illinois	60007, Elk Grove Village, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		2811		33169	6			2			4.43		http://www.dph.illinois.gov/
60008,_Rolling_Meadows,_Illinois,_Illinois	60008, Rolling Meadows, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		2368		29089	6			4			4.57		http://www.dph.illinois.gov/
60010,_Barrington_station,_Illinois	60010, Barrington station, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		2925		44965	2			-1			5.43		http://www.dph.illinois.gov/
60012,_Crystal_Lake,_Illinois,_Illinois	60012, Crystal Lake, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		914		14621	3			-2			1.86		http://www.dph.illinois.gov/
60013,_Cary,_Illinois,_Illinois	60013, Cary, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		1860		21921	6			0			4.71		http://www.dph.illinois.gov/
60014,_Crystal_Lake,_Illinois,_Illinois	60014, Crystal Lake, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		3850		41935	15			6			9.14		http://www.dph.illinois.gov/
60015,_Deerfield,_Illinois,_Illinois	60015, Deerfield, Illinois, Illinois	2021-03-26	2021-03-26T05:00:00.000Z		1797		55875	2			-2			2.29		http://www.dph.illinois.gov/
