regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Akmola_Region	Akmola Region	2020-07-02		14	1246	255							0.14	122.14	7.86	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-07-02		4	1511	482							0.43	116.86	9.57	https://www.coronavirus2020.kz/
Almaty	Almaty	2020-07-02		26	5501	2201							0.0	281.57	3.0	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-07-02		1	2096	574								209.43	3.0	https://www.coronavirus2020.kz/
Andaman_and_Nicobar_Islands	Andaman and Nicobar Islands	2020-07-02	2020-07-01T08:00:00.000Z	0	97	50							0.0	5.86	1.0	https://www.mohfw.gov.in/
Andhra_Pradesh	Andhra Pradesh	2020-07-02	2020-07-01T08:00:00.000Z	187	14595	6511							9.0	609.14	247.43	https://www.mohfw.gov.in/
Arunachal_Pradesh	Arunachal Pradesh	2020-07-02	2020-07-01T08:00:00.000Z	1	191	62							0.14	4.71	3.43	https://www.mohfw.gov.in/
Assam	Assam	2020-07-02	2020-07-01T08:00:00.000Z	12	8227	5647							0.43	289.86	241.29	https://www.mohfw.gov.in/
Atyrau_Region	Atyrau Region	2020-07-02		6	4133	1405							0.43	367.57	24.0	https://www.coronavirus2020.kz/
Auckland_Region	Auckland Region	2020-07-02	2020-07-01T01:00:00.000Z		178	178								0.0	0.0	https://www.health.govt.nz/
B%E1%BA%AFc_Giang_Province	Bắc Giang Province	2020-07-02		0	4	4							0.0	0.0	0.0	https://ncov.moh.gov.vn/
B%E1%BA%A1c_Li%C3%AAu_Province	Bạc Liêu Province	2020-07-02		0	21	21							0.0	0.0	0.0	https://ncov.moh.gov.vn/
B%E1%BA%AFc_Ninh_Province	Bắc Ninh Province	2020-07-02		0	1	1							0.0	0.0	0.0	https://ncov.moh.gov.vn/
Banteay_Meanchey_Province	Banteay Meanchey Province	2020-07-02	2020-07-02T07:00:00.000Z		5			0			0			0.0		http://www.cdcmoh.gov.kh/
Battambang_Province	Battambang Province	2020-07-02	2020-07-02T07:00:00.000Z		8			0			0			0.0		http://www.cdcmoh.gov.kh/
Bay_of_Plenty	Bay of Plenty	2020-07-02	2020-07-01T01:00:00.000Z		47	47								0.0	0.0	https://www.health.govt.nz/
B%E1%BA%BFn_Tre_Province	Bến Tre Province	2020-07-02		0	1	1							0.0	0.0	0.0	https://ncov.moh.gov.vn/
Bihar	Bihar	2020-07-02	2020-07-01T08:00:00.000Z	67	10043	7687							1.43	262.0	224.86	https://www.mohfw.gov.in/
B%C3%ACnh_Thu%E1%BA%ADn_Province	Bình Thuận Province	2020-07-02		0	9	9							0.0	0.0	0.0	https://ncov.moh.gov.vn/
Cambodia	Cambodia	2020-07-02	2020-07-02T07:00:00.000Z	0	141	131		0	0	0	0	0	0.0	1.57	0.57	http://www.cdcmoh.gov.kh/
C%E1%BA%A7n_Th%C6%A1	Cần Thơ	2020-07-02		0	2	2							0.0	0.0	0.0	https://ncov.moh.gov.vn/
Chandigarh	Chandigarh	2020-07-02	2020-07-01T08:00:00.000Z	6	440	364							0.0	2.86	5.86	https://www.mohfw.gov.in/
Chhattisgarh	Chhattisgarh	2020-07-02	2020-07-01T08:00:00.000Z	13	2860	2250							0.14	63.0	89.0	https://www.mohfw.gov.in/
Da_Nang	Da Nang	2020-07-02		0	6	6							0.0	0.0	0.0	https://ncov.moh.gov.vn/
Delhi	Delhi	2020-07-02	2020-07-01T08:00:00.000Z	2742	87360	58348							53.86	2424.29	2415.86	https://www.mohfw.gov.in/
%C4%90%E1%BB%93ng_Nai_Province	Đồng Nai Province	2020-07-02		0	1	1							0.0	0.0	0.0	https://ncov.moh.gov.vn/
