regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2021-02-10		1526	45833	33558	777439				241		6.29	310.0	199.43	http://www.salute.gov.it/
Acre_(state)	Acre (state)	2021-02-10	2021-02-09T22:00:00.000Z	900	51269								3.0	246.0		https://covid.saude.gov.br/
Adygea	Adygea	2021-02-10	2021-02-09T08:00:00.000Z	130	13382	11537		33			0		1.14	31.71	33.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2021-02-10	2021-02-09T12:00:00.000Z		1637									12.43		https://www.fhi.no/
Akmola_Region	Akmola Region	2021-02-10		104	12263	9924							0.43	133.43	175.71	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-02-10		50	4035	3871							0.0	10.29	9.43	https://www.coronavirus2020.kz/
Alagoas	Alagoas	2021-02-10	2021-02-09T22:00:00.000Z	2822	121603								7.29	359.29		https://covid.saude.gov.br/
Almaty	Almaty	2021-02-10		452	23107	21419							3.29	111.29	122.0	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-02-10		114	9830	8219							0.86	59.29	121.0	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-02-10	2021-02-09T08:00:00.000Z	1296	40611	36341		174			0		10.29	152.43	116.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-02-10	2021-02-09T08:00:00.000Z	135	15731	14670		19			0		0.14	35.29	39.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amazonas_(Brazilian_state)	Amazonas (Brazilian state)	2021-02-10	2021-02-09T22:00:00.000Z	9285	285100								103.0	1605.43		https://covid.saude.gov.br/
Amstetten_District	Amstetten District	2021-02-10	2021-02-09T21:00:00.000Z	121	7219	6858							0.43	16.14	16.0	https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2021-02-10	2021-02-09T08:00:00.000Z	145	20194	18546		60			0		0.71	65.71	70.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Aosta_Valley	Aosta Valley	2021-02-10		411	7870	7304	72264				14		0.71	7.86	12.0	http://www.salute.gov.it/
Apulia	Apulia	2021-02-10		3463	130148	78125	1387753				681		23.29	705.57	1133.0	http://www.salute.gov.it/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-02-10	2021-02-09T08:00:00.000Z	511	53357	46783		227			0		4.86	201.57	312.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2021-02-10	2021-02-09T08:00:00.000Z	506	25884	16087		155			0		2.29	132.57	85.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2021-02-10		128	16541	15663							0.14	44.0	92.71	https://www.coronavirus2020.kz/
Austria	Austria	2021-02-10	2021-02-09T21:00:00.000Z	7984	422572	394191	10442158						26.29	1092.43	1122.14	https://info.gesundheitsministerium.at/
Auvergne-Rhône-Alpes	Auvergne-Rhône-Alpes	2021-02-10		8419		34376							30.86		142.14	https://www.santepubliquefrance.fr/
Baden_District,_Austria	Baden District, Austria	2021-02-10	2021-02-09T21:00:00.000Z	86	5575	5151							0.43	25.43	21.86	https://info.gesundheitsministerium.at/
Bahia	Bahia	2021-02-10	2021-02-09T22:00:00.000Z	10451	613339								33.57	2457.0		https://covid.saude.gov.br/
Bahrain	Bahrain	2021-02-10	2021-02-10T00:00:00.000Z	387	108807	102289	2833684	1220	0	1121	962	-5	1.57	652.57	429.14	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2021-02-10	2021-02-10T07:00:00.000Z		56			0			0			0.0		http://www.cdcmoh.gov.kh/
Bashkortostan	Bashkortostan	2021-02-10	2021-02-09T08:00:00.000Z	210	25731	19555		165			0		2.43	141.0	113.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Basilicata	Basilicata	2021-02-10		344	13807	10173	223725				106		2.29	62.86	79.29	http://www.salute.gov.it/
Battambang_Province	Battambang Province	2021-02-10	2021-02-10T07:00:00.000Z		26			0			0			0.0		http://www.cdcmoh.gov.kh/
Belarus	Belarus	2021-02-10	2021-02-09T04:00:00.000Z	1801	260060	248064	4593784						7.86	1193.57	1267.57	http://stopcovid.belta.by/
Belgorod_Oblast	Belgorod Oblast	2021-02-10	2021-02-09T08:00:00.000Z	415	28952	26057		163			0		4.14	141.86	94.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Bludenz_District	Bludenz District	2021-02-10	2021-02-09T21:00:00.000Z	43	3292	3152							0.29	7.57	7.86	https://info.gesundheitsministerium.at/
Bourgogne-Franche-Comté	Bourgogne-Franche-Comté	2021-02-10		3511		12845							14.86		62.29	https://www.santepubliquefrance.fr/
Braunau_am_Inn_District	Braunau am Inn District	2021-02-10	2021-02-09T21:00:00.000Z	65	5325	4902							0.14	20.14	6.86	https://info.gesundheitsministerium.at/
Brazil	Brazil	2021-02-10	2021-02-09T22:00:00.000Z	233520	9599565	8523462			1350			0	851.0	37163.57	40942.57	https://covid.saude.gov.br/
