regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Akmola_Region	Akmola Region	2021-03-27		104	15093	14291							0.0	42.43	56.29	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-03-27		50	4908	4456							0.0	35.43	14.43	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-03-27		452	31637	26334							0.0	315.57	135.14	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-03-27		114	12775	10976							0.0	86.29	34.71	https://www.coronavirus2020.kz/
Atyrau_Region	Atyrau Region	2021-03-27		128	18265	17504							0.0	49.14	33.0	https://www.coronavirus2020.kz/
Banteay_Meanchey_Province	Banteay Meanchey Province	2021-03-27	2021-03-27T07:00:00.000Z		59			0			0			0.0		http://www.cdcmoh.gov.kh/
Battambang_Province	Battambang Province	2021-03-27	2021-03-27T07:00:00.000Z		27			0			0			0.0		http://www.cdcmoh.gov.kh/
Cambodia	Cambodia	2021-03-27	2021-03-27T07:00:00.000Z	8	1968	1074		0	0	0	-96	-3	0.71	48.0	19.86	http://www.cdcmoh.gov.kh/
Earth	Earth	2021-03-27	2021-03-26T20:58:45.755Z	2678221	121448424								6582.29	391365.14	257438.71	https://github.com/yahoo/covid-19-data/blob/master/data-sources.md
East_Kazakhstan_Region	East Kazakhstan Region	2021-03-27		332	22706	20559							0.0	18.57	11.29	https://www.coronavirus2020.kz/
India	India	2021-03-27	2021-03-26T02:30:00.000Z	160949	11846652	11264637							198.71	41624.0	22472.14	https://www.mohfw.gov.in/
Jambyl_Region	Jambyl Region	2021-03-27		64	6300	6009							0.0	11.0	12.57	https://www.coronavirus2020.kz/
Kampong_Cham_Province	Kampong Cham Province	2021-03-27	2021-03-27T07:00:00.000Z		18			0			0			0.14		http://www.cdcmoh.gov.kh/
Kampong_Chhnang_Province	Kampong Chhnang Province	2021-03-27	2021-03-27T07:00:00.000Z		3			0			0			0.0		http://www.cdcmoh.gov.kh/
Kampot_Province	Kampot Province	2021-03-27	2021-03-27T07:00:00.000Z		2			0			0			0.0		http://www.cdcmoh.gov.kh/
Kandal_Province	Kandal Province	2021-03-27	2021-03-27T07:00:00.000Z		319			0			-73			12.0		http://www.cdcmoh.gov.kh/
Karaganda_Region	Karaganda Region	2021-03-27		307	17218	15472							0.0	76.57	51.29	https://www.coronavirus2020.kz/
Kazakhstan	Kazakhstan	2021-03-27		2540	237300	214714							0.0	967.57	609.29	https://www.coronavirus2020.kz/
Kep_Province	Kep Province	2021-03-27	2021-03-27T07:00:00.000Z		5			0			0			0.14		http://www.cdcmoh.gov.kh/
Koh_Kong_Province	Koh Kong Province	2021-03-27	2021-03-27T07:00:00.000Z		18			0			0			0.43		http://www.cdcmoh.gov.kh/
Kostanay_Region	Kostanay Region	2021-03-27		40	13591	12120							0.0	35.29	15.29	https://www.coronavirus2020.kz/
