regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-03-08		0	17	0	163	6	0	0	4	0	0.0	1.71	0.0	http://www.salute.gov.it/
Adams_County,_Indiana	Adams County, Indiana	2020-03-08		0	0		1	0	0		0	0	0.0	0.0		https://coronavirus.in.gov/
Afghanistan	Afghanistan	2020-03-08		0	8			0	0	0	-3	0	0.0	0.43		https://www.who.int/
Alcona_County,_Michigan	Alcona County, Michigan	2020-03-08	2020-06-17T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Alger_County,_Michigan	Alger County, Michigan	2020-03-08	2020-06-17T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Algeria	Algeria	2020-03-08		0	21			0	0		0	0	0.0	2.29		https://www.who.int/
Allegan_County,_Michigan	Allegan County, Michigan	2020-03-08	2020-06-17T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Allen_County,_Indiana	Allen County, Indiana	2020-03-08		0	0		2	0	0		0	0	0.0	0.0		https://coronavirus.in.gov/
Alpena_County,_Michigan	Alpena County, Michigan	2020-03-08	2020-06-17T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Andalusia	Andalusia	2020-03-08	2020-07-30T15:52:45.000Z	0	54			20			13			6.0		https://www.mscbs.gob.es/
Andorra	Andorra	2020-03-08		0	5			0	0		0	0				https://www.who.int/
Antrim_County,_Michigan	Antrim County, Michigan	2020-03-08	2020-06-17T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Antwerp_Province	Antwerp Province	2020-03-08	2020-03-08		52			9			1			7.29		https://epistat.wiv-isp.be/Covid/
Aosta_Valley	Aosta Valley	2020-03-08		0	9	0	41	1	0	0	0	0	0.0	1.29	0.0	http://www.salute.gov.it/
Apulia	Apulia	2020-03-08		3	40	1	627	14	1	0	5	0	0.43	5.29	0.14	http://www.salute.gov.it/
Aragon	Aragon	2020-03-08	2020-07-30T15:52:45.000Z	3	7			2			2			1.0		https://www.mscbs.gob.es/
Arenac_County,_Michigan	Arenac County, Michigan	2020-03-08	2020-06-17T16:00:00.000Z	0	0			0	0	0	0	0	0.0	0.0		https://www.michigan.gov/
Argentina	Argentina	2020-03-08		1	16			0	1	1	-3	1				https://www.who.int/
Armenia	Armenia	2020-03-08		0	5			0	0		0	0	0.0	0.0		https://www.who.int/
Asturias	Asturias	2020-03-08	2020-07-30T15:52:45.000Z	0	10			2	0		1	0	0.0	1.29		https://www.mscbs.gob.es/
