fe7e731218c2ecf85be2e426d459114f	CityTown	c8b287075ce4f11c834d2a0ada967ddc	09d4bca31e2fd8b0f57f79f85ed42bd8	Alexandria, Virginia	2020-04-06	2020-04-06T10:00:00		93								http://www.vdh.virginia.gov/coronavirus/
575b9408b6daa2ddcefbcf6d81c9b4c9	Country			Algeria	2020-04-06	2020-04-06T00:00:00	173	1423	90							http://covid19.sante.gov.dz/carte/
9dfc0f03f2ba88d0c8b5740d27c3cefd	CountyAdminArea	0daaf4a9abe3920c453a7f1f82a9bb19	09d4bca31e2fd8b0f57f79f85ed42bd8	Allamakee County, Iowa	2020-04-06		1	18								https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
c6ba1f0b1a07d9bb2258355e6faeca87	CountyAdminArea	8eadc5d3e1f1919c527b6d865e226a88	09d4bca31e2fd8b0f57f79f85ed42bd8	Allegan County, Michigan	2020-04-06	2020-04-06T19:00:00+0000		15								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
e3447ce6ed79bb36844d4b6f166689b9	CountyAdminArea	11ea71f253acf02a2d126a0901e765a7	09d4bca31e2fd8b0f57f79f85ed42bd8	Allegany County, Maryland	2020-04-06			6								https://coronavirus.maryland.gov/
c0b1cfe3a1145b7ec8ac781d0b6155e4	CountyAdminArea	fede9f03ea10983a84201b04a1453558	09d4bca31e2fd8b0f57f79f85ed42bd8	Allegany County, New York	2020-04-06	2020-04-05T00:00:00	0	17								https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases
cf0702a07e2c884842fccc4ddd3930b4	CountyAdminArea	5c520b852c5d7c99a71f1635ae84e1d2	09d4bca31e2fd8b0f57f79f85ed42bd8	Alleghany County, North Carolina	2020-04-06			2								https://www.ncdhhs.gov/covid-19-case-count-nc
7a10d32b81514c8e11ad7aea99d8eda8	CountyAdminArea	c8b287075ce4f11c834d2a0ada967ddc	09d4bca31e2fd8b0f57f79f85ed42bd8	Alleghany County, Virginia	2020-04-06	2020-04-06T10:00:00		2								http://www.vdh.virginia.gov/coronavirus/
f4f63af07c687356306d6f0ba0ea8454	CountyAdminArea	9ac31dfb3a2f5b994f4009eb0a3c0949	09d4bca31e2fd8b0f57f79f85ed42bd8	Allegheny County, Pennsylvania	2020-04-06	2020-04-06T16:00:00+0000	4	642								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
7d2b08ee9a9c532d175d292c72644709	CountyAdminArea	c5376d00573c5858adf7ed894d0491b9	09d4bca31e2fd8b0f57f79f85ed42bd8	Allen County, Indiana	2020-04-06	2020-04-06T10:00:00	4	75								https://www.in.gov
4fdff7c580dfe133020f1539e2122ce0	CountyAdminArea	7c0e2b92f76ed5847aa48a3a1e70ae7d	09d4bca31e2fd8b0f57f79f85ed42bd8	Allen County, Kansas	2020-04-06	2020-04-06T11:00:00		0								https://govstatus.egov.com/coronavirus
945b9e360dedc630c0943613af45aeba	CountyAdminArea	4ec96adb9cc39333f3d2024b28f2503f	09d4bca31e2fd8b0f57f79f85ed42bd8	Allen County, Ohio	2020-04-06	2020-04-06T14:00:00	0	19								https://coronavirus.ohio.gov
cca88bffc6949d21028fbdfc57053e31	CountyAdminArea	39da6b7e3479522718668deaf7e6f304	09d4bca31e2fd8b0f57f79f85ed42bd8	Allen Parish, Louisiana	2020-04-06		5	52								http://ldh.la.gov/coronavirus/
6ec30364e99b982e7cc5efaf4a820606	CountyAdminArea	aeeb87d118446317ff4f4d5e8d19283f	09d4bca31e2fd8b0f57f79f85ed42bd8	Allendale County, South Carolina	2020-04-06			2								https://www.scdhec.gov/monitoring-testing-covid-19
63713d882d0910cadc205f01f3a9e562	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Alpine County, California	2020-04-06	2020-04-06T15:14:00	0	1								https://www.alpinecountyca.gov/
cbd1e9dcc37cbc62e35cf5d3d949c53b	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Amador County, California	2020-04-06	2020-04-05T00:00:00	0	3								https://www.amadorgov.org/
000b33d227f78349c2426f8eab0686df	CountyAdminArea	c8b287075ce4f11c834d2a0ada967ddc	09d4bca31e2fd8b0f57f79f85ed42bd8	Amelia County, Virginia	2020-04-06	2020-04-06T10:00:00		6								http://www.vdh.virginia.gov/coronavirus/
ac9e4c768d9ffde6a6af352d115310a5	CountyAdminArea	c8b287075ce4f11c834d2a0ada967ddc	09d4bca31e2fd8b0f57f79f85ed42bd8	Amherst County, Virginia	2020-04-06	2020-04-06T10:00:00		6								http://www.vdh.virginia.gov/coronavirus/
bc264075712cfcf76d465452d1d3cf9c	CountyAdminArea	14c5492ce2fe855f408481fdbd13f7a6	09d4bca31e2fd8b0f57f79f85ed42bd8	Amite County, Mississippi	2020-04-06	2020-04-05T23:00:00+0000	1	6								https://msdh.ms.gov/msdhsite/_static/14,0,420.html
36ac3653e0c3127b19bc0324d5ae3c26	CityTown	e15997c74a71c5d9263df6f7a21bc191	09d4bca31e2fd8b0f57f79f85ed42bd8	Anchorage, Alaska	2020-04-06			88								http://www.dhss.alaska.gov/dph/epi/id/pages/covid-19/monitoring.aspx
49a1e8cf277bb1f58536e45c10c10020	StateAdminArea		907eba32d950bfab68227fd7ea22999b	Andalusia	2020-04-06	2020-04-16T10:24:17	528	8767	900							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
32ed843f388d88e3aeaddaad45ee1296	CountyAdminArea	7c0e2b92f76ed5847aa48a3a1e70ae7d	09d4bca31e2fd8b0f57f79f85ed42bd8	Anderson County, Kansas	2020-04-06	2020-04-06T11:00:00		0								https://govstatus.egov.com/coronavirus
f1a41fcf47e0741cbf5abefbfc0ef5f6	CountyAdminArea	aeeb87d118446317ff4f4d5e8d19283f	09d4bca31e2fd8b0f57f79f85ed42bd8	Anderson County, South Carolina	2020-04-06		4	72								https://www.scdhec.gov/monitoring-testing-covid-19
23f3185e0f201c8c6033a52c9305d55b	CountyAdminArea	a5c53b081bf565526eb3779db999becf	09d4bca31e2fd8b0f57f79f85ed42bd8	Anderson County, Tennessee	2020-04-06	2020-04-06T19:00:00+0000		10								https://www.tn.gov/health/cedep/ncov.html
2db0be617ef744c56bb13b77c05b636a	CountyAdminArea	86871c416a7dbed7e5cc229d143d8d82	09d4bca31e2fd8b0f57f79f85ed42bd8	Anderson County, Texas	2020-04-06			1								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
68746a7280b143cfc01f967610d3e86d	Country			Andorra	2020-04-06	2020-04-06T00:00:00	21	526	26							https://www.govern.ad/coronavirus
