regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Phillips_County,_Montana	Phillips County, Montana	2021-03-19		15	515								0.14	0.43		https://dphhs.mt.gov/
Phillipston,_Massachusetts	Phillipston, Massachusetts	2021-03-19	2021-03-19T20:00:00.000Z		73		1777	0			-1			0.13		https://www.mass.gov/
Phnom_Penh	Phnom Penh	2021-03-19	2021-03-19T07:00:00.000Z		948			33			18			29.71		http://www.cdcmoh.gov.kh/
Piatt_County,_Illinois	Piatt County, Illinois	2021-03-19		14	1372		27738						0.0	1.86		http://www.dph.illinois.gov/
Pickaway_County,_Ohio	Pickaway County, Ohio	2021-03-19	2021-03-19T18:00:00.000Z	116	8198			13	2		7	2	0.57	8.0		https://coronavirus.ohio.gov/
Pickens_County,_Alabama	Pickens County, Alabama	2021-03-19		57	2314								0.0	6.29		https://covid19.alabama.gov/
Pickens_County,_Georgia	Pickens County, Georgia	2021-03-19	2021-03-19T18:50:12.000Z	74	3204			0	0		-4	-1	0.29	3.57		https://dph.georgia.gov/
Pickens_County,_South_Carolina	Pickens County, South Carolina	2021-03-19		276	15831								0.43	21.14		https://www.scdhec.gov/
Pickett_County,_Tennessee	Pickett County, Tennessee	2021-03-19	2021-03-19T19:00:00.000Z	23	751		4388	0	0	0	0	0	0.0	0.43		https://www.tn.gov/
Pico_Rivera,_California	Pico Rivera, California	2021-03-19	2021-03-18T01:00:00.000Z	244	10943								0.14	2.14		http://publichealth.lacounty.gov/
Piedmont	Piedmont	2021-03-19		9844	285023	241724	3027647				2997		30.29	2176.14	1315.0	http://www.salute.gov.it/
Pierce_County,_Georgia	Pierce County, Georgia	2021-03-19	2021-03-19T18:50:12.000Z	54	2355			2	1		1	1	0.14	1.14		https://dph.georgia.gov/
Pierce_County,_Nebraska	Pierce County, Nebraska	2021-03-19		20	605		2270						0.0	0.14		http://dhhs.ne.gov/
Pierce_County,_North_Dakota	Pierce County, North Dakota	2021-03-19	2021-03-19T16:00:00.000Z	25	531	505	1915	0	0	0	0	0	0.0	0.0	0.71	https://www.health.nd.gov/
Pierce_County,_Washington	Pierce County, Washington	2021-03-19	2021-03-19T00:17:00.000Z	593	40488								1.29	108.57		https://coronavirus.wa.gov/
Pierce_County,_Wisconsin	Pierce County, Wisconsin	2021-03-19	2021-03-19T06:00:00.000Z	41	4471		20977	11	1		1	1	0.29	8.14		https://www.dhs.wisconsin.gov/
Pike_County,_Alabama	Pike County, Alabama	2021-03-19		74	2991								0.0	6.14		https://covid19.alabama.gov/
Pike_County,_Arkansas	Pike County, Arkansas	2021-03-19		22	991	959	9612						0.0	0.29	0.57	https://www.healthy.arkansas.gov/
Pike_County,_Georgia	Pike County, Georgia	2021-03-19	2021-03-19T18:50:12.000Z	34	2124			35	0		33	0	0.0	7.14		https://dph.georgia.gov/
Pike_County,_Illinois	Pike County, Illinois	2021-03-19		50	1722		16664						0.0	1.43		http://www.dph.illinois.gov/
Pike_County,_Indiana	Pike County, Indiana	2021-03-19		34	1286		5020						0.0	0.0		https://coronavirus.in.gov/
Pike_County,_Kentucky	Pike County, Kentucky	2021-03-19		70	5291								1.14	6.43		https://govstatus.egov.com/
Pike_County,_Mississippi	Pike County, Mississippi	2021-03-19	2021-03-19T05:00:00.000Z	101	3106			11	0		8	0	0.14	6.71		https://msdh.ms.gov/
Pike_County,_Missouri	Pike County, Missouri	2021-03-19	2021-03-19T17:00:00.000Z	23	1498		12358	-1	0		-1	0	0.0	0.14		https://health.mo.gov
Pike_County,_Ohio	Pike County, Ohio	2021-03-19	2021-03-19T18:00:00.000Z	30	2210			1	1		-1	1	0.29	2.29		https://coronavirus.ohio.gov/
Pike_County,_Pennsylvania	Pike County, Pennsylvania	2021-03-19		49	2871		17983						0.14	21.29		https://www.health.pa.gov/
Pima_County,_Arizona	Pima County, Arizona	2021-03-19	2021-03-19T15:00:00.000Z	2322	111582		1407021	75	5	5	-5	-4	4.14	77.29		https://azdhs.gov/
Pinal_County,_Arizona	Pinal County, Arizona	2021-03-19	2021-03-19T15:00:00.000Z	829	48593		500983	125	8	8	-280	8	3.14	173.86		https://azdhs.gov/
Pine_County,_Minnesota	Pine County, Minnesota	2021-03-19	2021-03-19T16:00:00.000Z	20	2895			5	0		-10	0	0.0	6.29		https://www.health.state.mn.us/
Pinellas_County,_Florida	Pinellas County, Florida	2021-03-19		1524	69829		457525						5.29	155.0		https://floridahealthcovid19.gov/
Pipestone_County,_Minnesota	Pipestone County, Minnesota	2021-03-19	2021-03-19T16:00:00.000Z	24	1030			10	0		9	0	0.0	1.43		https://www.health.state.mn.us/
Piscataquis_County,_Maine	Piscataquis County, Maine	2021-03-19	2021-03-19T14:00:00.000Z	3	369	59		3	0	0	2	-1	0.29	3.57	0.0	https://www.maine.gov/
Pitkin_County,_Colorado	Pitkin County, Colorado	2021-03-19		4	2230								0.0	13.14		https://covid19.colorado.gov/
Pitt_County,_North_Carolina	Pitt County, North Carolina	2021-03-19		84	17974								0.0	21.43		https://www.ncdhhs.gov/
Pittsfield,_Massachusetts	Pittsfield, Massachusetts	2021-03-19	2021-03-19T20:00:00.000Z		2272		79524	0			-44			5.5		https://www.mass.gov/
Pittsylvania_County,_Virginia	Pittsylvania County, Virginia	2021-03-19	2021-03-19T13:00:00.000Z	74	5203			25	0		-36	0	0.43	42.71		http://www.vdh.virginia.gov/
Piute_County,_Utah	Piute County, Utah	2021-03-19	2021-03-18T00:00:00.000Z	2	100	96							0.0	0.29	0.0	https://centralutahpublichealth.org/
Placer_County,_California	Placer County, California	2021-03-19	2021-03-18T15:25:00.000Z	244	20460	19627							1.71	26.71	20.43	https://www.placer.ca.gov/
Plainfield,_Massachusetts	Plainfield, Massachusetts	2021-03-19	2021-03-19T20:00:00.000Z		16		728	0			0			0.0		https://www.mass.gov/
Plainville,_Massachusetts	Plainville, Massachusetts	2021-03-19	2021-03-19T20:00:00.000Z		515		13396	0			-7			0.88		https://www.mass.gov/
Plaquemines_Parish,_Louisiana	Plaquemines Parish, Louisiana	2021-03-19		25	2416		29268						0.0	3.14		http://ldh.la.gov/
Platte_County,_Missouri	Platte County, Missouri	2021-03-19	2021-03-19T17:00:00.000Z	44	3182		27697	2	0		0	0	0.0	4.29		https://health.mo.gov
Platte_County,_Nebraska	Platte County, Nebraska	2021-03-19		47	3902		14659						0.0	2.0		http://dhhs.ne.gov/
Platte_County,_Wyoming	Platte County, Wyoming	2021-03-19	2021-03-18T21:00:00.000Z	11	395	588							0.0	0.43	0.71	https://health.wyo.gov/
Pleasants_County,_West_Virginia	Pleasants County, West Virginia	2021-03-19	2021-03-19T10:00:00.000Z	18	815	789	8953	1	0	0	0	0	0.0	0.57	0.43	https://dhhr.wv.gov/
Plumas_County,_California	Plumas County, California	2021-03-19	2021-03-18T16:30:00.000Z	6	671	652							0.0	1.43	0.86	https://www.plumascounty.us/
Plymouth	Plymouth	2021-03-19			8953			9			0			9.43		https://www.gov.uk/
Plymouth_County,_Iowa	Plymouth County, Iowa	2021-03-19	2021-03-18T00:00:00.000Z	79	4053	3552	34323						0.0	6.0	2.0	https://idph.iowa.gov
Plymouth_County,_Massachusetts	Plymouth County, Massachusetts	2021-03-19	2021-03-18T16:00:00.000Z	1347	42203								2.0	101.57		https://www.mass.gov/
Plymouth,_Massachusetts	Plymouth, Massachusetts	2021-03-19	2021-03-19T20:00:00.000Z		4361		98894	0			-159			19.88		https://www.mass.gov/
Plympton,_Massachusetts	Plympton, Massachusetts	2021-03-19	2021-03-19T20:00:00.000Z		135		3534	0			-1			0.13		https://www.mass.gov/
Pocahontas_County,_Iowa	Pocahontas County, Iowa	2021-03-19	2021-03-18T00:00:00.000Z	19	865	788	11843						0.0	0.86	0.0	https://idph.iowa.gov
Pocahontas_County,_West_Virginia	Pocahontas County, West Virginia	2021-03-19	2021-03-19T10:00:00.000Z	9	603	590	7805	1	0	0	1	0	0.0	0.57	0.43	https://dhhr.wv.gov/
Poinsett_County,_Arkansas	Poinsett County, Arkansas	2021-03-19		76	3100	3011	29317						0.14	0.71	0.29	https://www.healthy.arkansas.gov/
Pointe_Coupee_Parish,_Louisiana	Pointe Coupee Parish, Louisiana	2021-03-19		70	2418		27263						0.0	3.57		http://ldh.la.gov/
